state,cluster,county,total_pop,fips,white,black,asian,hispanic,area_land,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,education,mask,per_gop
California,29,Marin,258826,06041,184116,6603,16548,42160,1347.9767880000002,-122.72107717301138,38.071250125431256,17531.0,86650.0,109941.0,110217.0,190541,7366,5517,20858,32405,12377,63261,48757,0.011,0.0,0.046,0.141,0.802,192.01072474253908,0.7113504825635756,0.025511347391683988,0.06393484425830481,0.1628893542379823,0.4247679908509964,0.15945825488216406,0.7881500077314196,4.213282180738004,3.723,0.16827444543630796
California,30,Del Norte,27812,06015,17236,917,802,5596,2606.1179829999996,-123.89740322728292,41.742281723321746,5134.0,3485.0,9361.0,45258.0,19437,865,2819,6131,5229,1611,1619,1163,0.01,0.135,0.112,0.196,0.547,10.67181155320703,0.6197324895728462,0.032971379260750756,0.0288364734646915,0.2012081116065008,0.33658133179922334,0.5484456788804615,0.3722892853327636,2.689972732417554,3.1350000000000002,0.5956607495069034
California,31,Colusa,21547,06011,7344,220,266,13018,2980.332864,-122.23317261550379,39.17881956608651,3551.0,2659.0,6594.0,56704.0,13634,2681,1493,3225,2814,1318,1571,532,0.027000000000000007,0.031,0.092,0.151,0.7,7.229729356834687,0.3408363113194412,0.010210238084188054,0.012345106047245556,0.6041676335452731,0.3060286814869819,0.5385198665453442,0.4032453745829542,2.3987091095789936,3.468,0.5718196457326892
California,32,Inyo,18039,06027,10970,184,271,4230,26368.50843,-117.41119779031513,36.511120838359204,4248.0,3155.0,7996.0,52874.0,13244,562,916,3883,3384,1047,2127,1325,0.033,0.011,0.008,0.057999999999999996,0.889,0.6841115055061914,0.6081268362991297,0.010200121957979933,0.015023005709850878,0.23449193414269084,0.4432618216087366,0.5312656328164082,0.39457228614307155,3.1415735427363334,3.757,0.5738214237471295
California,33,San Bernardino,2180085,06071,595018,176769,159918,1186808,51954.8956,-116.17746592589212,34.84060484705925,253962.0,312517.0,598783.0,60164.0,1331752,121695,151170,352296,326114,110449,175216,94812,0.027000000000000003,0.022,0.048,0.134,0.768,41.96110828100672,0.27293339479882667,0.08108353573369846,0.07335402060011421,0.5443861133854873,0.2746603916819757,0.4241302775796908,0.521920294998355,2.7939526278165903,3.592,0.44831670723892675
California,34,Santa Clara,1927852,06085,589546,45598,739819,482298,3343.896477,-121.69741510709044,37.23070005628906,137452.0,483472.0,659148.0,116178.0,1323801,89149,68538,191695,203285,91636,361683,317815,0.015,0.014,0.04,0.168,0.764,576.5286136278913,0.3058045949585342,0.02365223056541685,0.3837530059361403,0.2501737685257997,0.34190798878752104,0.20852979907395608,0.7334801895780614,3.8855024282350596,3.654,0.22136686615431195
California,35,Los Angeles,10039107,06037,2615947,798279,1485197,4881970,10510.671776000001,-118.22824673304926,34.30828642264736,620285.0,1893770.0,2652072.0,64251.0,6845489,862926,597792,1416482,1314543,476265,1416842,760639,0.021,0.013,0.049,0.131,0.7859999999999999,955.1346682638526,0.2605756667400796,0.07951693312961003,0.14794114655815502,0.4862952451846564,0.26417409436915057,0.23388693821283887,0.7140718653188903,3.057121120200471,3.6479999999999997,0.24672690136055098
California,36,Butte,219186,06007,155415,3526,10573,37731,4238.438186,-121.60051971743592,39.66727700661919,42193.0,38676.0,87847.0,48443.0,147890,5732,10091,33611,44001,15195,25926,13334,0.015,0.043,0.111,0.204,0.6259999999999999,51.71386024314192,0.7090553228764611,0.016086793864571642,0.04823756991778672,0.17214146888943638,0.4007874590530417,0.4803009778364657,0.4402654615410885,3.243829873554669,3.3809999999999993,0.5217450444546118
California,37,Mono,14444,06051,9500,105,361,3875,7896.838487000001,-118.88723312641045,37.93898906148164,2080.0,2696.0,5154.0,63018.0,10042,651,480,2290,2818,727,2336,740,0.011,0.026,0.012,0.07,0.88,1.829086415250625,0.6577125450013847,0.007269454444752146,0.024993076710052617,0.2682774854610911,0.3568263638881196,0.40357004268529295,0.5230888630190144,3.2405895239992035,3.7800000000000002,0.4355108877721943
California,38,Madera,157327,06039,52197,5016,3244,92483,5534.617472,-119.76655766724083,37.21512921551972,19221.0,13283.0,34263.0,52884.0,97015,16376,10902,24249,23760,7644,9696,4388,0.019,0.059,0.048,0.124,0.7509999999999999,28.42599344867605,0.331773948527589,0.031882639343532894,0.020619474088999345,0.5878393409904212,0.21778207173593853,0.5609841520007005,0.3876776697895689,2.4332732051744577,3.5309999999999997,0.5913426039872016
California,39,San Joaquin,762148,06077,232123,54281,120898,320334,3606.2631590000005,-121.26910086658995,37.934279505355406,68316.0,89791.0,166647.0,61145.0,458237,51380,45525,129211,104891,42744,57633,26853,0.054000000000000006,0.019,0.081,0.165,0.68,211.34009538320547,0.30456420537743323,0.07122107517175141,0.158627983016422,0.420304192886421,0.21865438208851823,0.40994437343606543,0.5388095795303846,2.7035769699958756,3.396,0.432087130867071
California,40,San Mateo,766573,06081,296547,17442,228628,183978,1161.960635,-122.32762112793361,37.42292377697937,53731.0,219580.0,287499.0,113776.0,547899,34862,24477,82174,94317,38439,157556,116074,0.016,0.012999999999999998,0.058,0.126,0.7859999999999999,659.7237263549811,0.38684769747956166,0.02275321463187459,0.298246872770108,0.24000062616345735,0.37504451630829677,0.18689108483855596,0.763759178292794,3.8506294043245197,3.651,0.19659289234608193
California,41,Glenn,28393,06021,14334,240,752,12079,3403.16029,-122.39383703301785,39.59876106254046,5788.0,3065.0,9379.0,47395.0,17924,2467,1959,5058,4416,1540,1947,537,0.028,0.026,0.146,0.206,0.594,8.343127440523821,0.5048427429295953,0.008452787658930018,0.026485401331314055,0.425421758884232,0.3303278977212693,0.6171233606994349,0.326793901268792,2.4793572863200177,3.312,0.6537896758161076
California,42,Kings,152940,06031,47938,9662,5787,84514,3600.883824,-119.8159973014743,36.07409056416317,17446.0,12902.0,32250.0,53865.0,92321,11849,12421,23540,23995,8078,8784,3654,0.075,0.016,0.049,0.094,0.7659999999999999,42.47290595176947,0.3134431803321564,0.06317510134693344,0.03783836798744606,0.5525957891983785,0.21086700666928207,0.5409612403100775,0.400062015503876,2.487429728880753,3.4599999999999995,0.5748649004876762
California,43,Contra Costa,1153526,06013,492393,100798,204045,300420,1857.233047,-121.92009694272112,37.919671192881815,105819.0,286658.0,415972.0,93712.0,777519,44759,37815,136610,169705,64293,203101,121236,0.018000000000000002,0.016,0.039,0.12100000000000001,0.8059999999999999,621.0992216961127,0.4268590391547308,0.08738251240110756,0.17688808054608218,0.26043626238160217,0.36060912367818326,0.2543897185387478,0.6891281143923149,3.627233546704325,3.681,0.26961834706237564
California,44,Lake,64386,06033,44367,1156,756,14171,3254.364315,-122.75362441856541,39.101242978607466,5752.0,6240.0,13045.0,42475.0,46394,2620,4252,13951,12892,5355,4759,2565,0.003,0.004,0.006999999999999999,0.136,0.8490000000000001,19.78450897560312,0.6890783710744571,0.017954213648929893,0.011741682974559686,0.22009443046625043,0.2026061566178983,0.44093522422384057,0.47834419317746263,2.8330172005000644,3.8220000000000005,0.47965310206804534
California,45,San Benito,62808,06069,20593,622,1945,38214,3596.5909950000005,-121.069947931771,36.603069630117176,6471.0,10050.0,17572.0,81977.0,38076,5303,2355,9440,9794,3698,5164,2322,0.018000000000000002,0.004,0.063,0.175,0.7390000000000001,17.463203374338647,0.3278722455738122,0.009903197044962425,0.030967392688829448,0.6084256782575468,0.2797732772895173,0.3682563168677441,0.5719326200773959,2.7618709948524005,3.611,0.39168331214817503
California,46,Merced,277680,06047,73546,8191,19728,169442,5013.300944,-120.72090348821156,37.18922368613829,18486.0,21856.0,42523.0,50129.0,158034,29236,19197,40839,35467,11244,14395,7656,0.026,0.036000000000000004,0.08900000000000001,0.146,0.703,55.38865571841083,0.2648588303082685,0.029497983290118122,0.0710458081244598,0.6102059925093632,0.1531367041198502,0.43472944053806173,0.5139806692848576,2.342299758279864,3.4639999999999995,0.458232115413217
California,47,Humboldt,135558,06023,100078,1686,3671,16354,9241.52743,-123.87604207623171,40.6992314097819,10883.0,19596.0,33636.0,45528.0,91946,2593,6285,21615,25314,8759,18017,9363,0.042,0.006,0.018000000000000002,0.069,0.865,14.668354449714597,0.7382670148571091,0.012437480635595096,0.027080659201227517,0.12064208678204164,0.24812995175496835,0.323552146509692,0.5825900820549411,3.3362625889108823,3.709,0.3570655205223269
California,48,Fresno,999101,06019,286049,46274,103430,537180,15431.404077000001,-119.64669419186986,36.75733668131954,113949.0,123660.0,250264.0,51261.0,596505,84595,62794,136851,138098,50760,82089,41318,0.021,0.022,0.059,0.156,0.741,64.74465933330896,0.28630638944411024,0.046315637758344755,0.10352306723744646,0.5376633593600647,0.25048918978161366,0.4553151871623565,0.4941182111690055,2.702714981433517,3.572,0.47956516798606114
California,49,Alpine,1129,06003,692,4,18,139,1912.2926300000001,-119.82234839539015,38.59677149744587,211.0,318.0,575.0,64688.0,784,25,62,225,205,32,149,86,0.025,0.085,0.08800000000000001,0.19,0.612,0.59039081272828,0.6129317980513729,0.00354295837023915,0.015943312666076175,0.12311780336581045,0.5093002657218778,0.36695652173913046,0.5530434782608695,3.2091836734693877,3.279,0.3988657844990548
California,50,Orange,3175692,06059,1265002,52738,674423,1081091,2053.294769,-117.76458764367399,33.701506423881824,472669.0,556544.0,1092116.0,85398.0,2151512,176790,143550,368858,436936,167740,553419,304219,0.023,0.021,0.046,0.156,0.754,1546.6322945665675,0.3983390076871435,0.01660677420858194,0.21237040619808217,0.34042690537999276,0.3438985896617178,0.4328010943892407,0.5096015441583128,3.4652109772104454,3.597,0.4592528465924935
California,51,Alameda,1671329,06001,512134,169954,529698,373055,1909.5980129999998,-121.89290095356836,37.64626936452535,91189.0,486351.0,613195.0,92574.0,1156404,72042,67192,203838,207018,74613,305740,225961,0.019,0.008,0.055,0.123,0.7950000000000002,875.2255650781304,0.30642321170756925,0.10168793816178621,0.3169322138250458,0.2232085962727865,0.3668906600675271,0.14871125824574563,0.7931424750691053,3.7001255616549233,3.6670000000000007,0.1578920940540915
California,52,Amador,39752,06005,30742,994,575,5753,1539.933577,-120.65362812731495,38.44479461125139,10239.0,5904.0,17186.0,61198.0,29520,727,2137,8461,8751,3447,3910,2087,0.045,0.013,0.099,0.188,0.655,25.814100422072944,0.7733447373717046,0.025005031193399075,0.0144646810223385,0.1447222781243711,0.4323304487824512,0.595775631327825,0.34353543581985335,3.0884823848238483,3.3950000000000005,0.6342687232856347
California,53,Imperial,181215,06025,18161,4386,2134,154088,10817.292933,-115.36434267545376,33.03959702506141,11295.0,28467.0,41751.0,45834.0,109338,18440,15488,26758,25980,6870,10794,5008,0.001,0.005,0.03,0.128,0.836,16.75234285716463,0.10021797312584499,0.0242032944292691,0.011776067102612918,0.8503048864608338,0.23039483486466353,0.2705324423367105,0.6818279801681397,2.3636978909436794,3.7929999999999997,0.2840651878678135
California,54,El Dorado,192843,06017,148903,1696,8974,25378,4423.290468,-120.52496579985414,38.77862239505031,47633.0,35243.0,89228.0,80582.0,134716,3134,6165,28621,36552,14847,29222,16175,0.028,0.042,0.07200000000000001,0.183,0.675,43.5971820967015,0.7721462536882334,0.00879471902013555,0.04653526443791063,0.13159928024351417,0.4626976348635937,0.5338346707311606,0.3949769130766127,3.5304715104367705,3.435,0.5747502292581689
California,55,Lassen,30573,06035,19796,2432,399,5910,11761.615592,-120.59352451301336,40.67311928487518,7574.0,2224.0,10422.0,56362.0,22390,854,2999,7444,6216,2180,1787,910,0.064,0.068,0.162,0.225,0.482,2.599387793356816,0.647499427599516,0.0795473129885847,0.013050731037189678,0.1933078206260426,0.3408890197232852,0.7267319132604106,0.2133947418921512,2.664135774899509,2.995,0.7730149010002041
California,56,Mariposa,17203,06043,13645,206,262,2073,3752.472149,-119.90733341485019,37.579785562445494,5185.0,3122.0,8877.0,51199.0,13659,435,881,3622,4182,1342,1997,1200,0.01,0.094,0.049,0.18600000000000005,0.6609999999999999,4.584444418750568,0.7931756089054235,0.011974655583328489,0.0152299017613207,0.12050223798174738,0.516014648607801,0.5840937253576659,0.3516953925875859,3.1645069185152646,3.394,0.624172384735765
Colorado,0,Alamosa-Bent-Conejos-Costilla-Crowley-Huerfano-Las Animas-Otero-Prowers-Pueblo-Rio Grande-Saguache,278331,08003-08011-08021-08023-08025-08055-08071-08089-08099-08101-08105-08109,144893,5159,2350,118983,55085.929344000004,-104.64151472879513,37.73143328923456,51674.0,45359.0,104878.0,41752.48057169341,185880,9031,13626,54654,49518,19891,25575,13585,0.0280577585680359,0.05672011382131348,0.0892801376778009,0.25384224538409306,0.5721567917335835,5.0526695893951725,0.5205780168216979,0.018535484728614493,0.008443184553642964,0.42748741606217056,0.3768103445178582,0.4927058105608421,0.4324929918572055,3.0150473423714224,3.2854342922635285,0.5325404759205631
Colorado,1,Adams-Boulder-Douglas-El Paso-Jefferson-Larimer-Weld,3179446,08001-08013-08035-08041-08059-08069-08123,2242858,83075,108168,647264,31612.898200000003,-104.7859944927252,40.04117471350718,677996.0,673962.0,1485267.0,75909.41293546108,2004239,59377,91967,410532,437565,176790,511514,316494,0.025775409300865623,0.04434161108570488,0.07639938372911508,0.2007997292610096,0.6528671944735026,100.5743282341636,0.7054241525095881,0.026128765829015497,0.03402102127225938,0.20357760440026343,0.46714647771970336,0.4564808886213724,0.45376487863798226,3.6868956247233986,3.411008344220974,0.5014919102516499
Colorado,2,Denver,727211,08031,399284,64632,28356,212984,397.024697,-104.86939183633997,39.76448886310282,43637.0,174611.0,232291.0,63793.0,496573,31604,32439,84265,83924,26464,145105,92772,0.02,0.018000000000000002,0.062,0.194,0.7070000000000001,1831.6517977217925,0.5490621016458772,0.0888765433966208,0.03899280951470756,0.29287785800819843,0.3194272363866883,0.18785488891089194,0.7516907671842645,3.706915196758583,3.5520000000000005,0.19994226751218797
Colorado,3,Archuleta-Chaffee-Clear Creek-Custer-Delta-Dolores-Fremont-Gilpin-Grand-Gunnison-Hinsdale-Jackson-La Plata-Mesa-Mineral-Moffat-Montezuma-Montrose-Ouray-Park-Pitkin-Rio Blanco-Routt-San Juan-San Miguel-Summit-Teller,604116,08007-08015-08019-08027-08029-08033-08043-08047-08049-08051-08053-08057-08067-08077-08079-08081-08083-08085-08091-08093-08097-08103-08107-08111-08113-08117-08119,493582,6027,5362,78498,109408.71867599997,-107.36100653115342,39.03053885792775,173879.0,113784.0,312237.0,57498.32619066537,424233,10131,21669,114325,100719,34242,95228,47919,0.050305522449330925,0.06343682670215653,0.0886138125790411,0.2373493087420297,0.5601764512113568,5.521644045471484,0.8170318283243615,0.009976560792960292,0.008875778823934475,0.1299386210595316,0.5168494130266372,0.5568814714463692,0.36441549207813295,3.4252356605921745,3.1934181829317554,0.6044538227022592
Colorado,4,Cheyenne-Elbert-Kiowa-Kit Carson-Lincoln-Logan-Morgan-Phillips-Sedgwick-Washington-Yuma,115681,08017-08039-08061-08063-08073-08075-08087-08095-08115-08121-08125,86346,2888,847,23286,50175.726106,-103.0514150021656,39.59756769040553,42155.0,10863.0,56291.0,60742.32366594341,77101,3718,4796,24506,17929,8423,12046,5683,0.05203380849059051,0.16007408303870124,0.13672124203628946,0.289766642750322,0.36187758577467355,2.305517208771731,0.7464147094164124,0.024965206040749994,0.00732185925087093,0.20129494039643503,0.4866054062464882,0.7488763745536586,0.19297933950365068,3.0559266416777993,2.75032683846094,0.7951073220415708
Colorado,5,Broomfield,70465,08014,53836,898,4738,8964,85.478796,-105.05636384576343,39.96009761621657,14272.0,19530.0,37342.0,89624.0,45458,709,751,6667,8234,3888,15880,9329,0.018000000000000002,0.005,0.042,0.201,0.7340000000000001,824.3564871924494,0.7640105016674945,0.012743915419002341,0.0672390548499255,0.12721209110906123,0.5299368480806074,0.3821969899844679,0.5230035884526806,4.173368823969378,3.628,0.4222235370688125
Colorado,6,Arapahoe,656590,08005,389920,69867,41712,129681,2066.632437,-104.3392940152455,39.65010606741428,109638.0,148365.0,281658.0,73925.0,430193,14330,18565,89231,90029,36678,116505,64855,0.013,0.026,0.065,0.193,0.703,317.71010086008823,0.5938561354878996,0.10640887007112505,0.06352822918411795,0.19750681551653237,0.4289708950791209,0.38925931448778306,0.5267558528428093,3.6855109218420568,3.5469999999999997,0.4249485471099173
Colorado,7,Eagle-Garfield-Lake,123315,08037-08045-08065,82379,948,1187,36839,12973.082909,-107.3796398895211,39.578922696682966,22488.0,25457.0,52114.0,76455.08947816567,82303,4558,5049,18537,14777,7557,22191,9634,0.03536662206544216,0.021877735879657786,0.03514592709727122,0.2917533146819122,0.6158564002757166,9.50545069857304,0.6680371406560435,0.007687629242184649,0.009625755179824029,0.29873900174350243,0.4226087661679439,0.43151552365966916,0.4884867789845339,3.4681724845995894,3.4308551352228034,0.46903743873188025
Colorado,8,Baca,3581,08009,3005,29,13,405,6617.400546,-102.56032233188782,37.319408831144074,1716.0,278.0,2107.0,37500.0,2612,147,251,714,642,281,426,151,0.113,0.053,0.194,0.206,0.435,0.5411490471382446,0.8391510751186819,0.00809829656520525,0.0036302708740575257,0.11309690030717677,0.5883831332030159,0.8144280968201234,0.13194114855244424,2.9728177641653906,2.799,0.8605817452357071
