state,cluster,county,total_pop,fips,white,black,asian,hispanic,area,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,per_no_hs,per_some_hs,per_hs,per_some_college,per_associates,per_bachelors,per_graduate,edu,mask,per_gop,gop
Tennessee,6,Knox,470313.0,47093,385509.0,40937.0,11208.0,21464.0,508.215,-83.936584,35.996994,105724.0,62861.0,179266.0,54437.0,304091.0,8351.0,19012.0,78592.0,62553.0,24004.0,67068.0,44511.0,0.036,0.032,0.144,0.209,0.579,925.4213342561596,0.8196860388719852,0.08704203370946582,0.023830938119932896,0.04563769234531046,0.3811631828165498,0.5897605,0.35065767,0.0274621741518164,0.06252075858871194,0.2584489511363375,0.20570487123920142,0.07893689717880503,0.2205524004327652,0.14637394727236255,3.493286549092213,3.263,0.6271258,1
Tennessee,7,Benton-Carroll-Dyer-Gibson-Henry-Humphreys-Lake-Obion-Weakley,251559.0,47005-47017-47045-47053-47079-47085-47095-47131-47183,209324.0,27776.0,1418.0,7972.0,4492.415,-88.65254,36.148438,70694.0,22667.0,95775.0,40444.58639523929,174815.0,11193.0,17698.0,73287.0,33817.0,9638.0,18375.0,10807.0,0.14279446,0.11402867,0.17328754,0.23483723,0.33495614,55.99638453095746,0.8321069808673115,0.11041544925842446,0.005636848612055223,0.03169037879781682,0.38072579394893447,0.7381258,0.23666927,0.06402768641134914,0.10123845207791093,0.41922603895546723,0.19344449846981093,0.05513256871549924,0.10511111746703658,0.06181963790292595,2.637027715013014,2.50494,0.75721127,1
Tennessee,8,Bledsoe-Blount-Loudon-McMinn-Meigs-Monroe-Rhea-Sevier,446398.0,47007-47009-47105-47107-47121-47123-47143-47155,400179.0,10620.0,3671.0,23140.0,3363.036,-84.329895,35.59908,127225.0,33679.0,166984.0,47612.234629187406,309245.0,18533.0,29263.0,114825.0,63287.0,23973.0,38400.0,20964.0,0.062824965,0.093364045,0.12737726,0.20701762,0.50949395,132.73661500421596,0.8964623497417104,0.023790429168589464,0.008223603152343873,0.05183714980801885,0.3740697762982809,0.76189935,0.20168999,0.05992982909990461,0.09462723730375593,0.3713075393296577,0.20465003476208185,0.0775210593542337,0.1241733900305583,0.06779091011980792,2.7888890685378906,3.0071473,0.7906889,1
Tennessee,9,Fayette-Giles-Hardeman-Hardin-Lawrence-McNairy-Wayne,207808.0,47047-47055-47069-47071-47099-47109-47181,168715.0,28956.0,1094.0,5296.0,4474.8867,-88.21613,35.20506,59226.0,19961.0,81152.0,44376.49886914845,145508.0,9177.0,16139.0,61646.0,28005.0,9225.0,13726.0,7590.0,0.07084052,0.09150585,0.14223191,0.22184789,0.4738944,46.438717460550244,0.8118792346781645,0.13934016014782877,0.005264474899907607,0.025485063135201724,0.3905143209116107,0.72981566,0.24597052,0.06306869725375924,0.11091486378755808,0.4236605547461308,0.1924636446106056,0.06339857602331143,0.09433158314319487,0.052162080435439975,2.573851609533497,2.9370909,0.7479258,1
Tennessee,10,Davidson,694144.0,47037,391014.0,186387.0,26896.0,72218.0,504.033,-86.77793,36.168354,84365.0,148473.0,246199.0,56507.0,469943.0,21400.0,32335.0,106640.0,90168.0,30151.0,119239.0,70010.0,0.02,0.037,0.086,0.181,0.677,1377.1796974755562,0.5633038677853587,0.2685134496588604,0.0387470035035958,0.10403893140328231,0.3546800087589895,0.34266996,0.60306096,0.045537437519018266,0.06880621692418017,0.2269211372443041,0.1918700778605065,0.06415884479607101,0.2537307716042158,0.14897551405170414,3.517401046509896,3.46,0.36233348,0
Tennessee,11,Hamilton,367804.0,47065,260760.0,69910.0,7766.0,22192.0,542.431,-85.16604,35.178898,78661.0,55260.0,141088.0,53035.0,250470.0,8881.0,18162.0,68818.0,55055.0,21363.0,50370.0,27821.0,0.116,0.116,0.129,0.229,0.411,678.0659281505177,0.7089645572098183,0.19007406118476144,0.02111450663940577,0.060336483561897095,0.383595610705702,0.5575315,0.39167044,0.0354573402004232,0.07251167804527488,0.27475545973569687,0.21980676328502416,0.08529165169481374,0.20110192837465565,0.11107517866411147,3.294570208008943,2.705,0.58736867,1
Texas,0,Anderson-Brazos-Cherokee-Falls-Grimes-Houston-Leon-Limestone-Madison-Milam-Robertson-Trinity-Walker,593381.0,48001-48041-48073-48145-48185-48225-48289-48293-48313-48331-48395-48455-48471,343304.0,88961.0,16664.0,133591.0,11279.705,-95.993034,31.19774,125538.0,50741.0,183306.0,45144.66000933633,361470.0,25500.0,35675.0,112330.0,79266.0,23723.0,51495.0,33481.0,0.05068387,0.05446677,0.07983625,0.25064033,0.56500065,52.606073996629384,0.5785557677107963,0.14992222534931182,0.028083137141229664,0.22513528407549283,0.30891787906926577,0.6848548,0.27681035,0.07054527346667773,0.09869422082053836,0.31075884582399643,0.21928790771018342,0.06562923617450964,0.14245995518300275,0.09262456082109165,2.908639721138684,3.2260628,0.71215516,1
Texas,1,Comal-Guadalupe-Hays-Kendall-Williamson,1191229.0,48091-48187-48209-48259-48491,683419.0,65560.0,55161.0,358610.0,3729.51,-98.04347,30.087017,234913.0,153476.0,410771.0,77321.91775468865,691999.0,25379.0,31415.0,159825.0,159434.0,55084.0,172073.0,88789.0,0.012711251,0.02891281,0.0522444,0.15291433,0.75252825,319.40630186828776,0.5737091692697206,0.055035597689445104,0.04630595796442162,0.3010420330599742,0.34482958356453713,0.57188314,0.3736291,0.036674908489752155,0.04539746444720296,0.23096131641808731,0.23039628669983628,0.07960127110010275,0.24866076396064157,0.128307988884377,3.530065794892767,3.6022577,0.6048395,1
Texas,2,Bowie-Camp-Cass-Delta-Fannin-Franklin-Hopkins-Hunt-Lamar-Marion-Morris-Rains-Red River-Titus-Upshur-Van Zandt-Wood,596883.0,48037-48063-48067-48119-48147-48159-48223-48231-48277-48315-48343-48379-48387-48449-48459-48467-48499,428971.0,67263.0,5104.0,79854.0,10340.217,-95.26856,33.188797,169341.0,42597.0,216799.0,48527.2713044265,397273.0,21673.0,38531.0,140616.0,97798.0,28281.0,48471.0,21903.0,0.06539267,0.0986378,0.117260225,0.24319597,0.47530445,57.724418329448255,0.7186852364701289,0.11269042676705485,0.008551089577019283,0.13378501314327934,0.36321858722731254,0.78109676,0.19648154,0.05455442479101273,0.09698872060270897,0.35395307508942214,0.24617328637989494,0.07118782298318789,0.122009298391786,0.05513337176198735,2.769012744384844,2.963964,0.79901195,1
Texas,3,Atascosa-DeWitt-Frio-Goliad-Gonzales-Karnes-La Salle-Live Oak-McMullen-Medina-Wilson,258839.0,48013-48123-48163-48175-48177-48255-48283-48297-48311-48325-48493,107479.0,8202.0,1643.0,138423.0,11723.179,-98.35274,28.84178,56316.0,22199.0,80567.0,58442.95608080699,166280.0,16020.0,17597.0,60514.0,35534.0,10598.0,17706.0,8311.0,0.017181614,0.009070831,0.06971095,0.14559337,0.7585908,22.07925054989635,0.41523495300167285,0.031687651397200575,0.006347575133577243,0.5347841708552421,0.31126298587152634,0.6989959,0.27553466,0.09634351695934568,0.10582751984604281,0.3639283136877556,0.2136997834977147,0.06373586721193168,0.10648304065431802,0.04998195814289151,2.5620339186913643,3.619636,0.71726424,1
Texas,4,Dallas-Tarrant,4738031.0,48113-48439,1698670.0,955209.0,290710.0,1693905.0,1734.887,-97.0333,32.76902,607548.0,746846.0,1413481.0,60412.89826385686,2939076.0,274440.0,262597.0,681816.0,615151.0,192542.0,593846.0,318684.0,0.023556247,0.025656294,0.06698755,0.14233126,0.74146867,2731.031531936589,0.3585181270447576,0.20160463281054936,0.06135671125832651,0.3575124350178376,0.29832666776557604,0.42982396,0.52837354,0.0933762856081299,0.08934678790204813,0.23198311306002295,0.20930081426951871,0.06551106538245353,0.2020519374116219,0.10842999636620489,3.1040993836158033,3.5524998,0.44857553,0
Texas,5,Jeff Davis-Loving-Reeves,18419.0,48243-48301-48389,4471.0,795.0,266.0,12684.0,5568.855,-103.85999,31.138916,2168.0,2085.0,4423.0,57958.78250719366,11854.0,1918.0,1993.0,3181.0,2490.0,588.0,1060.0,624.0,0.06282681,0.035743143,0.08002807,0.20193371,0.61960095,3.307502182154079,0.24273847657310385,0.04316195233183126,0.014441609207883165,0.6886367338074814,0.24013247190401216,0.49016505,0.47139952,0.1618019234013835,0.16812890163657837,0.2683482368820651,0.21005567740846973,0.04960350936392779,0.08942129239075418,0.05264045891682133,2.2963556605365274,3.2800043,0.5097578,1
Texas,6,Aransas-Bee-Duval-Jim Wells-Kleberg-Nueces-Refugio-San Patricio,574366.0,48007-48025-48131-48249-48273-48355-48391-48409,172108.0,18379.0,9667.0,366958.0,6974.445,-97.85434,27.873861,89102.0,78046.0,173329.0,51872.05257971398,372322.0,30728.0,41294.0,112545.0,87827.0,28159.0,46967.0,24802.0,0.026960153,0.025630547,0.052794803,0.08420019,0.81040585,82.35293481791051,0.29964865608340324,0.03199876037230616,0.016830731624086385,0.6388922742641452,0.301774478294328,0.5140628,0.45027664,0.0825307126626952,0.1109093741438862,0.30227867276174925,0.23588990175170954,0.07563077121416409,0.1261461852912264,0.06661438217456933,2.756076729282718,3.6254442,0.5330725,1
Texas,7,Bexar-Travis,3277508.0,48029-48453,1165014.0,250815.0,151011.0,1644359.0,2230.022,-98.194214,29.842836,366911.0,625666.0,1048549.0,61796.01921398819,2043943.0,140318.0,146850.0,446260.0,430237.0,144201.0,467485.0,268592.0,0.015,0.012890433,0.044173036,0.116431326,0.81150526,1469.720047689062,0.3554572559395736,0.07652612899800702,0.046074944744604746,0.5017101407532796,0.3199226363444422,0.3499226,0.596697,0.06865064241028247,0.07184642624574168,0.2183328987158644,0.2104936390104812,0.07055040184584403,0.22871723917937045,0.13140875259241575,3.354233459543637,3.6965516,0.36965495,0
Texas,8,Cooke-Grayson-Hood-Johnson-Parker-Wise,627791.0,48097-48181-48221-48251-48367-48497,478236.0,19609.0,5776.0,107410.0,4760.796,-97.382706,33.092766,181273.0,39339.0,227426.0,62627.97060964557,391516.0,18987.0,31202.0,123231.0,101722.0,32021.0,58687.0,25666.0,0.034689445,0.07456326,0.070876524,0.20093633,0.6187832,131.8668166820682,0.761775813925335,0.031234917353068138,0.009200514183860552,0.1710919716912157,0.3622638744422905,0.79706365,0.17297494,0.048496102330428385,0.07969533812155825,0.3147534200390278,0.25981569080190847,0.08178720665311251,0.14989681136913946,0.06555543068482514,2.9586147181724374,3.294258,0.8216824,1
Texas,9,Andrews-Borden-Glasscock-Howard-Martin-Midland-Mitchell-Reagan-Sterling,253720.0,48003-48033-48173-48227-48317-48329-48335-48383-48431,112676.0,14452.0,4334.0,117974.0,9024.25,-101.67541,32.090847,52830.0,13518.0,68816.0,73162.32232382153,151524.0,11410.0,15884.0,43513.0,35029.0,11384.0,24499.0,9805.0,0.08247676,0.05031728,0.065913394,0.21506958,0.5864067,28.11535584674627,0.4440958536969888,0.05696042881917074,0.017081822481475644,0.46497714015450103,0.27122812549266906,0.76769936,0.19643688,0.07530160238642063,0.10482827802856313,0.2871690293286872,0.2311778992106861,0.07513001240727542,0.16168395765687285,0.06470922098149468,2.86989519812043,3.1729796,0.7962561,1
Texas,10,Bailey-Cochran-Dawson-Gaines-Hockley-Lamb-Lubbock-Lynn-Terry-Yoakum,417557.0,48017-48079-48115-48165-48219-48279-48303-48305-48445-48501,208820.0,25044.0,7386.0,169479.0,9405.214,-102.37644,33.357807,87602.0,33255.0,126162.0,50389.729344736166,242700.0,21534.0,22674.0,66687.0,55760.0,15327.0,39030.0,21688.0,0.03679525,0.067938976,0.05573268,0.22640438,0.6138894,44.39633227871135,0.5000993876285154,0.05997744020576831,0.017688602993124292,0.4058823106785421,0.30214318045201016,0.6943612,0.26358968,0.08872682323856614,0.09342398022249691,0.2747713226205192,0.22974866089822826,0.06315203955500619,0.1608158220024722,0.08936135146271117,2.925067985166873,3.3141751,0.7248401,1
Texas,11,Collingsworth-Donley-Gray-Hansford-Hemphill-Lipscomb-Ochiltree-Roberts-Wheeler,56281.0,48087-48129-48179-48195-48211-48295-48357-48393-48483,33188.0,1742.0,305.0,19793.0,8285.784,-100.63338,35.6935,18291.0,2009.0,20767.0,48744.99310602157,37914.0,3549.0,4434.0,11836.0,9365.0,2758.0,4526.0,1446.0,0.15816887,0.09375786,0.13157019,0.19943243,0.4167853,6.792477184956397,0.5896839075354027,0.03095183099092056,0.005419235621257618,0.3516817398411542,0.3689877578578917,0.88077235,0.09674002,0.0936065833201456,0.11694888431713879,0.3121801972886005,0.24700638286648732,0.07274357757029065,0.11937542860157198,0.038138946035765155,2.599013556997415,2.6223369,0.9010345,1
Texas,12,Armstrong-Carson-Castro-Deaf Smith-Parmer-Randall,181207.0,48011-48065-48069-48117-48369-48381,112873.0,4809.0,2522.0,57447.0,6012.953,-102.093,34.903923,53155.0,11218.0,66790.0,64253.111138090695,114261.0,5938.0,7552.0,27774.0,30261.0,10231.0,22224.0,10281.0,0.062514834,0.06351939,0.10432786,0.2751273,0.49449396,30.136107206057755,0.6228953627619243,0.02653870987323889,0.013917784633043977,0.31702417677021305,0.36858399509952705,0.79585266,0.16795927,0.051968738239644326,0.06609429289083764,0.24307506498280254,0.2648410218709796,0.08954061315759533,0.19450206107070653,0.08997820778743404,3.2173094931778996,3.075533,0.8257344,1
Texas,13,Brooks-Jim Hogg-Kenedy-Starr-Willacy-Zapata,112867.0,48047-48247-48261-48427-48489-48505,5421.0,610.0,366.0,106213.0,6349.976,-98.38649,26.859392,5914.0,18389.0,24808.0,29676.4841361957,64708.0,16532.0,10805.0,18581.0,9447.0,2333.0,4959.0,2051.0,0.041919295,0.007970665,0.044604428,0.09727977,0.8087356,17.77439767974027,0.04802998219142885,0.005404591244562184,0.0032427547467373105,0.941045655506038,0.21979852392639124,0.23839085,0.74125284,0.25548618408852075,0.16698089880694814,0.2871515114050813,0.14599431291339557,0.03605427458737714,0.07663658280274464,0.0316962353959325,1.8968442850961242,3.6239612,0.24334444,0
Texas,14,Briscoe-Childress-Cottle-Crosby-Dickens-Floyd-Hale-Hall-Motley-Swisher,68877.0,48045-48075-48101-48107-48125-48153-48189-48191-48345-48437,28516.0,3868.0,324.0,35117.0,9058.93,-101.03782,34.152283,15801.0,4215.0,20681.0,43640.54571192125,45093.0,4802.0,5513.0,15122.0,10072.0,2431.0,5171.0,1982.0,0.07769626,0.07035615,0.06727221,0.22824292,0.5563855,7.603216094616586,0.4140133861811635,0.056158078894260784,0.004704037632301058,0.5098508936219638,0.30025988356054994,0.7640346,0.20381026,0.10649102964983478,0.12225844366087862,0.33535138491561883,0.2233606102942807,0.05391080655534118,0.11467411793404741,0.04395360698999845,2.5157785022065506,3.1151714,0.78941846,1
Texas,15,Bell-Bosque-Coryell-Hamilton-Hill-McLennan-Somervell,768421.0,48027-48035-48099-48193-48217-48309-48425,401974.0,131670.0,16509.0,190455.0,6104.402,-97.553444,31.601427,134899.0,74542.0,218569.0,51492.306907281294,453168.0,22705.0,34003.0,125215.0,121668.0,46660.0,67979.0,34938.0,0.01707809,0.046114948,0.07318858,0.19266388,0.67061967,125.87981889029713,0.5231168851449921,0.17135138159940969,0.02148431654002168,0.24785241423646673,0.28443912907117325,0.61719185,0.34104562,0.05010283162094411,0.07503398298202874,0.2763103308265367,0.26848321152420296,0.10296402217279244,0.15000838541114994,0.07709723546234509,3.057585707728701,3.4529624,0.6440907,1
Texas,16,Austin-Bastrop-Burleson-Caldwell-Colorado-Fayette-Lavaca-Lee-Waller-Washington,356222.0,48015-48021-48051-48055-48089-48149-48285-48287-48473-48477,194047.0,39093.0,2988.0,114297.0,7365.331,-96.78376,29.934135,86558.0,34799.0,125285.0,57766.89004609485,221910.0,19190.0,20319.0,75526.0,49470.0,14207.0,30077.0,13121.0,0.01071803,0.03704012,0.093238756,0.20303147,0.6562877,48.36469635309746,0.5447361476831863,0.10974336228531646,0.008388027690597436,0.32085890259444955,0.3517048357484939,0.69088876,0.27775872,0.08647649948177188,0.09156414762741652,0.3403451849849038,0.22292821414086791,0.0640214501374431,0.13553692938578704,0.05912757424180974,2.729575052949394,3.457763,0.713251,1
Texas,17,Bandera-Edwards-Kerr-Kinney-Real-Uvalde,111504.0,48019-48137-48265-48271-48385-48463,64840.0,1263.0,872.0,42753.0,7623.333,-99.922,29.715925,33704.0,11275.0,46406.0,48704.47585736834,77335.0,5633.0,6546.0,22127.0,19719.0,6115.0,11655.0,5540.0,0.04765829,0.084062055,0.13747302,0.12102871,0.61028254,14.62667312128817,0.5815038025541684,0.011326947912182523,0.007820347252116515,0.3834212225570383,0.41618237910747596,0.7262854,0.24296427,0.07283894743647766,0.08464472748432146,0.2861188336458266,0.2549815736729812,0.07907157173336782,0.15070795888019656,0.07163638714682873,2.921471520010344,3.1632242,0.7493275,1
Texas,18,Hardin-Jefferson-Liberty-Orange-Polk-San Jacinto,560994.0,48199-48245-48291-48361-48373-48407,325978.0,109071.0,11925.0,103256.0,4885.284,-94.600845,30.323648,141306.0,64907.0,210796.0,50445.11104040328,370686.0,23917.0,36344.0,135151.0,88668.0,27110.0,41772.0,17724.0,0.030796617,0.06728409,0.10231463,0.16678478,0.63281125,114.83344251140073,0.581072168329786,0.19442453929988557,0.02125691183862929,0.18405900954377408,0.3757544643971237,0.67034477,0.3079138,0.06452091527600179,0.09804524584149388,0.364596990444743,0.23919975396966706,0.07313467463028007,0.11268836697366505,0.04781405286414917,2.6877033392143215,3.3035126,0.68524295,1
Texas,19,Dallam-Hartley-Hutchinson-Moore-Oldham-Potter-Sherman,177290.0,48111-48205-48233-48341-48359-48375-48421,82088.0,13754.0,8113.0,69618.0,8084.34,-102.225975,35.840927,35154.0,10138.0,47076.0,46339.23602572057,114923.0,12730.0,13517.0,35559.0,27892.0,8183.0,11839.0,5203.0,0.08069667,0.06410278,0.11668307,0.26998407,0.46845642,21.93005284619038,0.46301539849963336,0.07757910767668791,0.045761182243781375,0.3926786620790795,0.2655310508206893,0.74674994,0.21535389,0.11076981979238272,0.117617883278369,0.3094158697562716,0.24270163500778782,0.07120419759317108,0.10301680255475405,0.04527379201726373,2.5360980830643127,2.981247,0.7761636,1
Texas,20,Fort Bend-Galveston-Montgomery,1761218.0,48157-48167-48339,843768.0,241286.0,198145.0,442181.0,2281.574,-95.51454,29.856924,340966.0,225722.0,587444.0,84215.2072684926,1051588.0,52177.0,65404.0,219842.0,225635.0,79877.0,259748.0,148905.0,0.028162453,0.04618924,0.06770409,0.14321826,0.71453166,771.9311403442598,0.47908208978104927,0.1369995082948278,0.11250452811633767,0.25106545583794854,0.33354417227168925,0.580423,0.3842443,0.04961734063150207,0.06219546057961863,0.209057159267698,0.2145659707033553,0.07595845521249767,0.2470054812340955,0.14160013237123284,3.512469712472946,3.469379,0.60168207,1
Texas,21,Collin-Denton-Rockwall,2026852.0,48085-48121-48397,1153713.0,208288.0,254808.0,354083.0,1846.693,-96.82022,33.176228,397966.0,259470.0,689361.0,89487.31273768385,1203497.0,41760.0,41742.0,198450.0,253041.0,91100.0,377604.0,199800.0,0.019432517,0.026338711,0.052931026,0.19101594,0.7107923,1097.557638168789,0.5692142297513583,0.10276428668694113,0.1257161351692181,0.1746960310866309,0.34011412772121496,0.577297,0.37639204,0.03469888167565021,0.03468392526113484,0.16489447003191532,0.21025478252126928,0.07569607568610474,0.3137556637033578,0.1660162011205678,3.8628970408733885,3.5484178,0.6053304,1
Texas,22,Brewster-Presidio,15907.0,48043-48377,5445.0,184.0,338.0,9653.0,10038.97,-103.63193,29.883698,2725.0,3327.0,6429.0,36799.73759979883,11334.0,2233.0,950.0,2251.0,2009.0,316.0,2305.0,1270.0,0.0076284027,0.008206953,0.058034766,0.1728429,0.7537084,1.5845251488219005,0.3423021311372352,0.01156723455082668,0.02124850694662727,0.606839756082228,0.4041616898220909,0.42386064,0.51749885,0.19701782248103053,0.08381859890594671,0.19860596435503794,0.1772542791600494,0.02788071289924122,0.20337038997706017,0.11205223222163402,2.813481559908241,3.657639,0.45026436,0
Texas,23,Callahan-Comanche-Eastland-Erath-Shackelford-Stephens,101267.0,48059-48093-48133-48143-48417-48429,76638.0,1664.0,776.0,20282.0,5657.6934,-98.840195,32.372917,30782.0,4742.0,36464.0,45227.961073202525,63956.0,3996.0,5834.0,19500.0,16390.0,4203.0,9448.0,4585.0,0.037276123,0.091945276,0.099760614,0.19332545,0.5773032,17.89899055455117,0.7567914522993671,0.016431808980220605,0.0076629109186605706,0.20028242171684754,0.3600778140954111,0.8441751,0.13004607,0.062480455313027705,0.091218963037088,0.30489711676777786,0.25626993558071176,0.0657170554756395,0.14772656201138282,0.07168991181437238,2.9014635061604857,3.1806555,0.8665128,1
Texas,24,Brown-Coleman-Concho-Kimble-McCulloch-Mason-Menard-Mills-San Saba,78426.0,48049-48083-48095-48267-48307-48319-48327-48333-48411,54860.0,2127.0,567.0,19458.0,9221.154,-99.34302,31.192495,26626.0,3883.0,31187.0,44378.32440772193,56150.0,4695.0,5190.0,18912.0,13682.0,3454.0,7165.0,3052.0,0.05937906,0.07688586,0.084188126,0.25538892,0.52454394,8.505008969059128,0.6995129166347894,0.027121107795884017,0.007229745237548772,0.2481064952949277,0.3976614898120521,0.85375315,0.124507,0.0836153161175423,0.09243098842386464,0.3368121104185218,0.2436687444345503,0.06151380231522707,0.1276046304541407,0.05435440783615316,2.70726625111309,3.1096046,0.8727261,1
Texas,25,Harris,4713325.0,48201,1353078.0,886956.0,335133.0,2061019.0,1703.478,-95.393074,29.858881,544960.0,706471.0,1302887.0,60146.0,2923369.0,311908.0,245169.0,678269.0,592818.0,189478.0,577860.0,327867.0,0.019,0.024,0.069,0.152,0.736,2766.883355313678,0.28707504786960375,0.18818053072936833,0.0711033081741658,0.43727495982135756,0.2764263020267009,0.41827112,0.5422351,0.10669470737358165,0.08386522536156059,0.23201621143276815,0.20278589531461816,0.06481494467513338,0.19766919605427846,0.11215381978805959,3.0767840118712346,3.562,0.43546948,0
Texas,26,Brazoria-Chambers,418101.0,48039-48071,198361.0,57162.0,25838.0,128587.0,1954.8381,-95.18923,29.356184,85931.0,46014.0,136957.0,79016.26815051865,255778.0,14317.0,17238.0,65600.0,63500.0,21195.0,47637.0,26291.0,0.021629088,0.04745209,0.075314544,0.17325029,0.68145883,213.88011240640554,0.47443321111406095,0.13671816140119253,0.06179846496420721,0.3075500895716585,0.3275691758689886,0.6274305,0.33597407,0.055974321481910096,0.06739438106482966,0.25647240966775875,0.24826216484607747,0.08286482809311199,0.18624353931925341,0.10278835552705862,3.2045328370696464,3.4436674,0.6512638,1
Texas,27,Culberson-Hudspeth,7057.0,48109-48229,1310.0,183.0,87.0,5341.0,8383.781,-104.99265,31.451471,783.0,778.0,1633.0,30579.007368570215,4321.0,1058.0,722.0,1440.0,572.0,199.0,285.0,45.0,0.047455434,0.003922913,0.0646174,0.07422276,0.81047386,0.8417442905013773,0.18563128808275473,0.025931699022247415,0.012328184781068443,0.7568371829389259,0.23140144537338814,0.4794856,0.47642377,0.24485072899791716,0.16709095116871095,0.333256190696598,0.1323767646378153,0.0460541541309882,0.0659569544087017,0.010414255959268688,1.8072205507984263,3.5977213,0.5016015,1
Texas,28,Dimmit-Maverick-Webb-Zavala,357338.0,48127-48323-48479-48507,13236.0,1234.0,1758.0,339755.0,7267.0303,-99.65967,28.252121,17428.0,57500.0,77070.0,40808.99147026065,195842.0,39595.0,27341.0,50978.0,32388.0,12372.0,23591.0,9577.0,0.02815813,0.019110808,0.077306345,0.13499528,0.7403963,49.17249365344525,0.03704056103744914,0.0034533131097168506,0.004919711869434541,0.9507944858929082,0.21567815345695113,0.2261321,0.746075,0.2021782865779557,0.1396074386495236,0.26030167175580315,0.16537821304929484,0.06317337445491775,0.12045934988409024,0.04890166562841474,2.3047456623196254,3.5402946,0.23259662,0
Texas,29,El Paso,839238.0,48141,97247.0,25877.0,9490.0,696115.0,1012.693,-106.23591,31.772825,54567.0,145509.0,210458.0,44597.0,508397.0,69362.0,44914.0,121278.0,117636.0,39463.0,78024.0,37720.0,0.007,0.007,0.033,0.075,0.877,828.7190744530394,0.11587535359457031,0.030833923154099312,0.011307876907385033,0.8294607727486124,0.2507727247812897,0.25927737,0.6913921,0.1364327484229844,0.08834434506891269,0.23854979474701857,0.23138610180626557,0.07762240925890593,0.15347061450008556,0.07419398619582727,2.7826088666927618,3.806,0.27273136,0
Texas,30,Crockett-Irion-Schleicher-Sutton-Tom Green,130769.0,48105-48235-48413-48435-48451,67118.0,4401.0,1519.0,55147.0,8145.418,-100.88254,30.913528,30910.0,10101.0,42728.0,52038.29021404155,83192.0,5329.0,7108.0,25342.0,19926.0,6017.0,13481.0,5989.0,0.007477751,0.03890314,0.070770584,0.26804996,0.6147697,16.054302001652577,0.5132561998638822,0.033654765273115186,0.011615902851593267,0.42171309714075966,0.3267441060190106,0.7234132,0.23640236,0.06405664006154438,0.08544090777959419,0.30462063659967303,0.23951822290604866,0.07232666602557938,0.16204683142609866,0.07199009520146168,2.9447182421386673,3.443673,0.75370026,1
Texas,31,Archer-Clay-Jack-Montague-Palo Pinto-Throckmorton-Wichita-Young,228707.0,48009-48077-48237-48337-48363-48447-48485-48503,162932.0,15343.0,3251.0,40990.0,7239.986,-98.44569,33.408432,61793.0,13538.0,77777.0,48063.57583283415,150369.0,7854.0,13247.0,50886.0,36314.0,11161.0,21289.0,9618.0,0.060968477,0.047238827,0.08726247,0.12931015,0.6745877,31.58942642420083,0.7124049548111776,0.06708583471428509,0.014214693909674824,0.1792249472031901,0.3400726693979633,0.7944894,0.17406175,0.05223151048420885,0.08809661565881266,0.33840751750693293,0.24149924519016552,0.0742240754410816,0.14157838384241433,0.0639626518763841,2.8779735184778774,3.3080451,0.82028645,1
Texas,32,Angelina-Jasper-Nacogdoches-Newton-Sabine-San Augustine-Shelby-Tyler,266768.0,48005-48241-48347-48351-48403-48405-48419-48457,174355.0,41829.0,2342.0,43378.0,6358.968,-94.21162,31.18128,70340.0,22441.0,94907.0,44233.16349412224,173932.0,12407.0,18666.0,61572.0,41080.0,11513.0,19175.0,9519.0,0.08172791,0.056805708,0.08575413,0.20375693,0.5717593,41.95146280098096,0.6535828885023691,0.1567991663167996,0.00877916391771127,0.1626057098302645,0.3557660588976189,0.7411466,0.23645252,0.07133247476025113,0.10731780235954282,0.3540004139548789,0.23618425591610515,0.06619253501368351,0.11024423337856173,0.05472828461697675,2.668232412667019,3.1266217,0.75812936,1
Texas,33,Gregg-Harrison-Panola-Rusk-Smith,500849.0,48183-48203-48365-48401-48423,301422.0,91867.0,6238.0,91279.0,3820.484,-94.70053,32.314346,129156.0,46651.0,180297.0,51940.536253441656,322257.0,19871.0,31085.0,90193.0,83563.0,27060.0,47954.0,22531.0,0.08011081,0.06891683,0.09907904,0.19831707,0.5536849,131.0956975217497,0.6018221060639035,0.18342254851262557,0.012454851661878132,0.1822485419757252,0.3599827492917027,0.71635133,0.25874528,0.06166196544993592,0.0964602785975169,0.27987910270374267,0.25930546116919106,0.08397024734916542,0.14880669775986247,0.06991624697058559,2.933546827532063,3.0767655,0.7346465,1
Texas,34,Cameron-Hidalgo,1291870.0,48061-48215,88025.0,5219.0,10749.0,1184316.0,2461.787,-97.946144,26.299185,78040.0,178058.0,264794.0,37983.310938407114,718785.0,151755.0,96841.0,173580.0,127611.0,39715.0,91547.0,37736.0,0.04844883,0.021998392,0.033327557,0.074828364,0.82174176,524.769178894588,0.0681376609101535,0.0040398801737016885,0.008320496644399204,0.9167454929675587,0.2049695402788206,0.29471967,0.6724397,0.2111271103320186,0.13472874364378779,0.2414908491412592,0.17753709384586489,0.05525296159491364,0.1273635370799335,0.052499704362222364,2.323149481416557,3.6001058,0.3047271,0
