fips,median_income,county,state
42059,54121.0,Greene,Pennsylvania
42061,48597.0,Huntingdon,Pennsylvania
42063,46877.0,Indiana,Pennsylvania
42065,46818.0,Jefferson,Pennsylvania
42067,52765.0,Juniata,Pennsylvania
42069,50875.0,Lackawanna,Pennsylvania
42071,63823.0,Lancaster,Pennsylvania
42073,48860.0,Lawrence,Pennsylvania
42075,59114.0,Lebanon,Pennsylvania
42077,62178.0,Lehigh,Pennsylvania
42079,51646.0,Luzerne,Pennsylvania
42081,52407.0,Lycoming,Pennsylvania
42083,46953.0,McKean,Pennsylvania
42085,48768.0,Mercer,Pennsylvania
42087,47526.0,Mifflin,Pennsylvania
42089,63931.0,Monroe,Pennsylvania
42091,88166.0,Montgomery,Pennsylvania
42093,57183.0,Montour,Pennsylvania
42095,67565.0,Northampton,Pennsylvania
42097,47063.0,Northumberland,Pennsylvania
42099,62266.0,Perry,Pennsylvania
42101,43744.0,Philadelphia,Pennsylvania
42103,64247.0,Pike,Pennsylvania
42105,42821.0,Potter,Pennsylvania
42107,49190.0,Schuylkill,Pennsylvania
42109,57638.0,Snyder,Pennsylvania
42111,48224.0,Somerset,Pennsylvania
42113,47346.0,Sullivan,Pennsylvania
42115,53059.0,Susquehanna,Pennsylvania
42117,50667.0,Tioga,Pennsylvania
42119,56026.0,Union,Pennsylvania
42121,47982.0,Venango,Pennsylvania
42123,48409.0,Warren,Pennsylvania
42125,61567.0,Washington,Pennsylvania
42127,54851.0,Wayne,Pennsylvania
42129,58866.0,Westmoreland,Pennsylvania
42131,59308.0,Wyoming,Pennsylvania
42133,63902.0,York,Pennsylvania
44001,75578.0,Bristol,Rhode Island
44003,70223.0,Kent,Rhode Island
44005,77237.0,Newport,Rhode Island
44007,55233.0,Providence,Rhode Island
44009,81301.0,Washington,Rhode Island
45001,36685.0,Abbeville,South Carolina
45003,50036.0,Aiken,South Carolina
45005,24560.0,Allendale,South Carolina
45007,47906.0,Anderson,South Carolina
45009,32229.0,Bamberg,South Carolina
45011,36566.0,Barnwell,South Carolina
45013,63110.0,Beaufort,South Carolina
45015,59995.0,Berkeley,South Carolina
45017,44534.0,Calhoun,South Carolina
45019,61028.0,Charleston,South Carolina
45021,35836.0,Cherokee,South Carolina
45023,40080.0,Chester,South Carolina
45025,40033.0,Chesterfield,South Carolina
45027,37525.0,Clarendon,South Carolina
45029,36276.0,Colleton,South Carolina
45031,36254.0,Darlington,South Carolina
45033,29362.0,Dillon,South Carolina
45035,61698.0,Dorchester,South Carolina
45037,49200.0,Edgefield,South Carolina
45039,36294.0,Fairfield,South Carolina
45041,45479.0,Florence,South Carolina
45043,48071.0,Georgetown,South Carolina
45045,56789.0,Greenville,South Carolina
45047,40982.0,Greenwood,South Carolina
45049,32453.0,Hampton,South Carolina
45051,48279.0,Horry,South Carolina
45053,41930.0,Jasper,South Carolina
45055,49392.0,Kershaw,South Carolina
45057,55223.0,Lancaster,South Carolina
45059,41578.0,Laurens,South Carolina
45061,31651.0,Lee,South Carolina
45063,59593.0,Lexington,South Carolina
45065,42262.0,McCormick,South Carolina
45067,33046.0,Marion,South Carolina
45069,34203.0,Marlboro,South Carolina
45071,42765.0,Newberry,South Carolina
45073,46056.0,Oconee,South Carolina
45075,36188.0,Orangeburg,South Carolina
45077,47024.0,Pickens,South Carolina
45079,53922.0,Richland,South Carolina
45081,44486.0,Saluda,South Carolina
45083,50179.0,Spartanburg,South Carolina
45085,43792.0,Sumter,South Carolina
45087,40120.0,Union,South Carolina
45089,32351.0,Williamsburg,South Carolina
45091,62431.0,York,South Carolina
46003,59293.0,Aurora,South Dakota
46005,51700.0,Beadle,South Dakota
46007,48348.0,Bennett,South Dakota
46009,54450.0,Bon Homme,South Dakota
46011,56370.0,Brookings,South Dakota
46013,56455.0,Brown,South Dakota
46015,50839.0,Brule,South Dakota
46017,32500.0,Buffalo,South Dakota
46019,44387.0,Butte,South Dakota
46021,52500.0,Campbell,South Dakota
46023,46389.0,Charles Mix,South Dakota
46025,47798.0,Clark,South Dakota
46027,43189.0,Clay,South Dakota
46029,54774.0,Codington,South Dakota
46031,35441.0,Corson,South Dakota
46033,55472.0,Custer,South Dakota
46035,47772.0,Davison,South Dakota
46037,44145.0,Day,South Dakota
46039,57930.0,Deuel,South Dakota
46041,43954.0,Dewey,South Dakota
46043,57419.0,Douglas,South Dakota
46045,68551.0,Edmunds,South Dakota
46047,50837.0,Fall River,South Dakota
46049,53889.0,Faulk,South Dakota
46051,62532.0,Grant,South Dakota
46053,44479.0,Gregory,South Dakota
46055,37420.0,Haakon,South Dakota
46057,65050.0,Hamlin,South Dakota
46059,52438.0,Hand,South Dakota
46061,63036.0,Hanson,South Dakota
46063,57365.0,Harding,South Dakota
46065,63564.0,Hughes,South Dakota
46067,54868.0,Hutchinson,South Dakota
46069,54891.0,Hyde,South Dakota
46071,33438.0,Jackson,South Dakota
46073,49519.0,Jerauld,South Dakota
46075,41103.0,Jones,South Dakota
46077,59375.0,Kingsbury,South Dakota
46079,59232.0,Lake,South Dakota
46081,52245.0,Lawrence,South Dakota
46083,81422.0,Lincoln,South Dakota
46085,53263.0,Lyman,South Dakota
46087,62234.0,McCook,South Dakota
46089,43804.0,McPherson,South Dakota
46091,63594.0,Marshall,South Dakota
46093,59218.0,Meade,South Dakota
46095,31222.0,Mellette,South Dakota
46097,51394.0,Miner,South Dakota
46099,60028.0,Minnehaha,South Dakota
46101,58167.0,Moody,South Dakota
46102,30347.0,Oglala Lakota,South Dakota
46103,55024.0,Pennington,South Dakota
46105,56850.0,Perkins,South Dakota
46107,53600.0,Potter,South Dakota
46109,50495.0,Roberts,South Dakota
46111,54899.0,Sanborn,South Dakota
46115,52729.0,Spink,South Dakota
46117,71763.0,Stanley,South Dakota
46119,64028.0,Sully,South Dakota
46121,24257.0,Todd,South Dakota
46123,51027.0,Tripp,South Dakota
46125,55380.0,Turner,South Dakota
46127,69563.0,Union,South Dakota
46129,52123.0,Walworth,South Dakota
46135,54694.0,Yankton,South Dakota
46137,37143.0,Ziebach,South Dakota
47001,49376.0,Anderson,Tennessee
47003,48945.0,Bedford,Tennessee
47005,33125.0,Benton,Tennessee
47007,42889.0,Bledsoe,Tennessee
47009,54140.0,Blount,Tennessee
47011,48140.0,Bradley,Tennessee
47013,38170.0,Campbell,Tennessee
47015,49523.0,Cannon,Tennessee
47017,40810.0,Carroll,Tennessee
47019,36589.0,Carter,Tennessee
47021,58641.0,Cheatham,Tennessee
47023,45667.0,Chester,Tennessee
47025,36077.0,Claiborne,Tennessee
47027,31487.0,Clay,Tennessee
47029,33614.0,Cocke,Tennessee
47031,47998.0,Coffee,Tennessee
47033,42047.0,Crockett,Tennessee
47035,43893.0,Cumberland,Tennessee
47037,56507.0,Davidson,Tennessee
47039,40233.0,Decatur,Tennessee
47041,44134.0,DeKalb,Tennessee
47043,50549.0,Dickson,Tennessee
47045,43762.0,Dyer,Tennessee
47047,59017.0,Fayette,Tennessee
47049,35084.0,Fentress,Tennessee
47051,49038.0,Franklin,Tennessee
47053,41886.0,Gibson,Tennessee
47055,47528.0,Giles,Tennessee
47057,42997.0,Grainger,Tennessee
47059,40138.0,Greene,Tennessee
47061,36987.0,Grundy,Tennessee
47063,42589.0,Hamblen,Tennessee
47065,53035.0,Hamilton,Tennessee
47067,28990.0,Hancock,Tennessee
47069,38651.0,Hardeman,Tennessee
47071,39798.0,Hardin,Tennessee
47073,40335.0,Hawkins,Tennessee
47075,38362.0,Haywood,Tennessee
47077,42430.0,Henderson,Tennessee
47079,40837.0,Henry,Tennessee
47081,41998.0,Hickman,Tennessee
47083,43964.0,Houston,Tennessee
47085,41510.0,Humphreys,Tennessee
47087,36703.0,Jackson,Tennessee
47089,47264.0,Jefferson,Tennessee
47091,34151.0,Johnson,Tennessee
47093,54437.0,Knox,Tennessee
47095,34966.0,Lake,Tennessee
47097,37915.0,Lauderdale,Tennessee
47099,41553.0,Lawrence,Tennessee
47101,37139.0,Lewis,Tennessee
47103,45736.0,Lincoln,Tennessee
47105,56078.0,Loudon,Tennessee
47107,41398.0,McMinn,Tennessee
47109,36055.0,McNairy,Tennessee
47111,36246.0,Macon,Tennessee
47113,46223.0,Madison,Tennessee
47115,48024.0,Marion,Tennessee
47117,49370.0,Marshall,Tennessee
47119,54249.0,Maury,Tennessee
47121,43250.0,Meigs,Tennessee
47123,38327.0,Monroe,Tennessee
47125,55972.0,Montgomery,Tennessee
47127,52294.0,Moore,Tennessee
47129,40166.0,Morgan,Tennessee
47131,39866.0,Obion,Tennessee
47133,36558.0,Overton,Tennessee
47135,34634.0,Perry,Tennessee
47137,41004.0,Pickett,Tennessee
47139,41818.0,Polk,Tennessee
47141,40888.0,Putnam,Tennessee
47143,39451.0,Rhea,Tennessee
47145,50003.0,Roane,Tennessee
47147,61774.0,Robertson,Tennessee
47149,63846.0,Rutherford,Tennessee
47151,35453.0,Scott,Tennessee
47153,51750.0,Sequatchie,Tennessee
47155,45943.0,Sevier,Tennessee
47157,49782.0,Shelby,Tennessee
47159,46404.0,Smith,Tennessee
47161,42269.0,Stewart,Tennessee
47163,43442.0,Sullivan,Tennessee
47165,64631.0,Sumner,Tennessee
47167,60167.0,Tipton,Tennessee
47169,52864.0,Trousdale,Tennessee
47171,39851.0,Unicoi,Tennessee
47173,41352.0,Union,Tennessee
47175,37127.0,Van Buren,Tennessee
47177,37715.0,Warren,Tennessee
47179,46752.0,Washington,Tennessee
47181,38634.0,Wayne,Tennessee
47183,38566.0,Weakley,Tennessee
47185,40745.0,White,Tennessee
47187,109026.0,Williamson,Tennessee
47189,71513.0,Wilson,Tennessee
48001,43355.0,Anderson,Texas
48003,74233.0,Andrews,Texas
48005,47714.0,Angelina,Texas
48007,44865.0,Aransas,Texas
48009,64476.0,Archer,Texas
48011,66563.0,Armstrong,Texas
48013,55265.0,Atascosa,Texas
48015,65365.0,Austin,Texas
48017,46485.0,Bailey,Texas
48019,53683.0,Bandera,Texas
48021,62941.0,Bastrop,Texas
48023,40750.0,Baylor,Texas
48025,42032.0,Bee,Texas
48027,54184.0,Bell,Texas
48029,55456.0,Bexar,Texas
48031,63071.0,Blanco,Texas
48033,81985.0,Borden,Texas
48035,50882.0,Bosque,Texas
48037,47505.0,Bowie,Texas
48039,79270.0,Brazoria,Texas
48041,46839.0,Brazos,Texas
48043,43894.0,Brewster,Texas
48045,42647.0,Briscoe,Texas
48047,27378.0,Brooks,Texas
48049,45457.0,Brown,Texas
48051,56235.0,Burleson,Texas
48053,59238.0,Burnet,Texas
48055,52278.0,Caldwell,Texas
48057,55469.0,Calhoun,Texas
48059,44602.0,Callahan,Texas
48061,37132.0,Cameron,Texas
48063,42604.0,Camp,Texas
48065,70087.0,Carson,Texas
48067,45345.0,Cass,Texas
48069,45000.0,Castro,Texas
48071,76850.0,Chambers,Texas
48073,46044.0,Cherokee,Texas
48075,40794.0,Childress,Texas
48077,51191.0,Clay,Texas
48079,42798.0,Cochran,Texas
48081,45551.0,Coke,Texas
48083,43981.0,Coleman,Texas
48085,94192.0,Collin,Texas
48087,42750.0,Collingsworth,Texas
48089,49504.0,Colorado,Texas
48091,75356.0,Comal,Texas
48093,47893.0,Comanche,Texas
48095,43355.0,Concho,Texas
48097,57646.0,Cooke,Texas
48099,51440.0,Coryell,Texas
48101,34375.0,Cottle,Texas
48103,70398.0,Crane,Texas
48105,51152.0,Crockett,Texas
48107,37899.0,Crosby,Texas
48109,33417.0,Culberson,Texas
48111,51250.0,Dallam,Texas
48113,56854.0,Dallas,Texas
48115,44657.0,Dawson,Texas
48117,51841.0,Deaf Smith,Texas
48119,46138.0,Delta,Texas
48121,83376.0,Denton,Texas
48123,53779.0,DeWitt,Texas
48125,41618.0,Dickens,Texas
48127,27832.0,Dimmit,Texas
48129,43224.0,Donley,Texas
48131,37382.0,Duval,Texas
48133,35325.0,Eastland,Texas
48135,60676.0,Ector,Texas
48137,40313.0,Edwards,Texas
48139,72213.0,Ellis,Texas
48141,44597.0,El Paso,Texas
48143,48819.0,Erath,Texas
48145,38032.0,Falls,Texas
48147,50761.0,Fannin,Texas
48149,56297.0,Fayette,Texas
48151,46827.0,Fisher,Texas
48153,48555.0,Floyd,Texas
48155,46354.0,Foard,Texas
48157,95561.0,Fort Bend,Texas
48159,52944.0,Franklin,Texas
48161,48731.0,Freestone,Texas
48163,42476.0,Frio,Texas
48165,59032.0,Gaines,Texas
48167,69369.0,Galveston,Texas
48169,55039.0,Garza,Texas
48171,58325.0,Gillespie,Texas
48173,75833.0,Glasscock,Texas
48175,60492.0,Goliad,Texas
48177,53006.0,Gonzales,Texas
48179,47170.0,Gray,Texas
48181,54370.0,Grayson,Texas
48183,49287.0,Gregg,Texas
48185,50298.0,Grimes,Texas
48187,70931.0,Guadalupe,Texas
48189,47080.0,Hale,Texas
48191,32921.0,Hall,Texas
48193,47500.0,Hamilton,Texas
48195,39229.0,Hansford,Texas
48197,42238.0,Hardeman,Texas
48199,59105.0,Hardin,Texas
48201,60146.0,Harris,Texas
48203,51202.0,Harrison,Texas
48205,59280.0,Hartley,Texas
48207,46013.0,Haskell,Texas
48209,65935.0,Hays,Texas
48211,63778.0,Hemphill,Texas
48213,45798.0,Henderson,Texas
48215,38398.0,Hidalgo,Texas
48217,48823.0,Hill,Texas
48219,48116.0,Hockley,Texas
48221,59049.0,Hood,Texas
48223,51877.0,Hopkins,Texas
48225,34297.0,Houston,Texas
48227,51528.0,Howard,Texas
48229,29318.0,Hudspeth,Texas
48231,51928.0,Hunt,Texas
48233,50651.0,Hutchinson,Texas
48235,54706.0,Irion,Texas
48237,51700.0,Jack,Texas
48239,60276.0,Jackson,Texas
48241,46088.0,Jasper,Texas
48243,53194.0,Jeff Davis,Texas
48245,48463.0,Jefferson,Texas
48247,32049.0,Jim Hogg,Texas
48249,42005.0,Jim Wells,Texas
48251,62066.0,Johnson,Texas
48253,45694.0,Jones,Texas
48255,52252.0,Karnes,Texas
48257,65390.0,Kaufman,Texas
48259,82390.0,Kendall,Texas
48261,36125.0,Kenedy,Texas
48263,45926.0,Kent,Texas
48265,52473.0,Kerr,Texas
48267,42500.0,Kimble,Texas
48269,65125.0,King,Texas
48271,31468.0,Kinney,Texas
48273,42021.0,Kleberg,Texas
48275,46146.0,Knox,Texas
48277,43562.0,Lamar,Texas
48279,43396.0,Lamb,Texas
48281,58194.0,Lampasas,Texas
48283,51792.0,La Salle,Texas
48285,53021.0,Lavaca,Texas
48287,55000.0,Lee,Texas
48289,44818.0,Leon,Texas
48291,49850.0,Liberty,Texas
48293,42680.0,Limestone,Texas
48295,57372.0,Lipscomb,Texas
48297,55766.0,Live Oak,Texas
48299,52178.0,Llano,Texas
48301,81875.0,Loving,Texas
48303,50473.0,Lubbock,Texas
48305,43524.0,Lynn,Texas
48307,45329.0,McCulloch,Texas
48309,48199.0,McLennan,Texas
48311,68750.0,McMullen,Texas
48313,49428.0,Madison,Texas
48315,37283.0,Marion,Texas
48317,69722.0,Martin,Texas
48319,40708.0,Mason,Texas
48321,45500.0,Matagorda,Texas
48323,38035.0,Maverick,Texas
48325,61059.0,Medina,Texas
48327,40606.0,Menard,Texas
48329,78888.0,Midland,Texas
48331,47081.0,Milam,Texas
48333,41827.0,Mills,Texas
48335,49670.0,Mitchell,Texas
48337,51774.0,Montague,Texas
48339,77416.0,Montgomery,Texas
48341,51527.0,Moore,Texas
48343,42961.0,Morris,Texas
48345,43750.0,Motley,Texas
48347,43598.0,Nacogdoches,Texas
48349,47920.0,Navarro,Texas
48351,40950.0,Newton,Texas
48353,44346.0,Nolan,Texas
48355,55048.0,Nueces,Texas
48357,49928.0,Ochiltree,Texas
48359,63315.0,Oldham,Texas
48361,55700.0,Orange,Texas
48363,45979.0,Palo Pinto,Texas
48365,51569.0,Panola,Texas
48367,74625.0,Parker,Texas
48369,54184.0,Parmer,Texas
48371,52282.0,Pecos,Texas
48373,46182.0,Polk,Texas
48375,43157.0,Potter,Texas
48377,27061.0,Presidio,Texas
48379,49872.0,Rains,Texas
48381,67397.0,Randall,Texas
48383,70478.0,Reagan,Texas
48385,34813.0,Real,Texas
48387,37955.0,Red River,Texas
48389,58384.0,Reeves,Texas
48391,48112.0,Refugio,Texas
48393,73854.0,Roberts,Texas
48395,54201.0,Robertson,Texas
48397,94767.0,Rockwall,Texas
48399,41732.0,Runnels,Texas
48401,52329.0,Rusk,Texas
48403,33257.0,Sabine,Texas
48405,35509.0,San Augustine,Texas
48407,44658.0,San Jacinto,Texas
48409,55229.0,San Patricio,Texas
48411,44698.0,San Saba,Texas
48413,55677.0,Schleicher,Texas
48415,55889.0,Scurry,Texas
48417,45187.0,Shackelford,Texas
48419,40764.0,Shelby,Texas
48421,56576.0,Sherman,Texas
48423,53511.0,Smith,Texas
48425,53162.0,Somervell,Texas
48427,29294.0,Starr,Texas
48429,45336.0,Stephens,Texas
48431,59286.0,Sterling,Texas
48433,48000.0,Stonewall,Texas
48435,60543.0,Sutton,Texas
48437,38418.0,Swisher,Texas
48439,64874.0,Tarrant,Texas
48441,50818.0,Taylor,Texas
48443,33750.0,Terrell,Texas
48445,44975.0,Terry,Texas
48447,44196.0,Throckmorton,Texas
48449,46698.0,Titus,Texas
48451,51675.0,Tom Green,Texas
48453,71767.0,Travis,Texas
48455,40407.0,Trinity,Texas
48457,43936.0,Tyler,Texas
48459,50906.0,Upshur,Texas
48461,52257.0,Upton,Texas
48463,41752.0,Uvalde,Texas
48465,45521.0,Val Verde,Texas
48467,51935.0,Van Zandt,Texas
48469,55631.0,Victoria,Texas
48471,41855.0,Walker,Texas
48473,57654.0,Waller,Texas
48475,64630.0,Ward,Texas
48477,56237.0,Washington,Texas
48479,42293.0,Webb,Texas
48481,49619.0,Wharton,Texas
48483,49352.0,Wheeler,Texas
48485,46575.0,Wichita,Texas
48487,48773.0,Wilbarger,Texas
48489,29944.0,Willacy,Texas
48491,83679.0,Williamson,Texas
48493,72445.0,Wilson,Texas
48495,59167.0,Winkler,Texas
48497,61709.0,Wise,Texas
48499,48534.0,Wood,Texas
48501,68814.0,Yoakum,Texas
48503,47194.0,Young,Texas
48505,31113.0,Zapata,Texas
48507,30988.0,Zavala,Texas
49001,54212.0,Beaver,Utah
49003,59937.0,Box Elder,Utah
49005,56840.0,Cache,Utah
49007,50278.0,Carbon,Utah
49009,81250.0,Daggett,Utah
49011,79690.0,Davis,Utah
49013,63919.0,Duchesne,Utah
49015,52055.0,Emery,Utah
49017,52337.0,Garfield,Utah
49019,48673.0,Grand,Utah
49021,46809.0,Iron,Utah
49023,62237.0,Juab,Utah
49025,48269.0,Kane,Utah
49027,60445.0,Millard,Utah
49029,89274.0,Morgan,Utah
49031,39440.0,Piute,Utah
49033,49886.0,Rich,Utah
49035,71230.0,Salt Lake,Utah
49037,44680.0,San Juan,Utah
49039,51720.0,Sanpete,Utah
49041,53020.0,Sevier,Utah
49043,100453.0,Summit,Utah
49045,71020.0,Tooele,Utah
49047,66736.0,Uintah,Utah
49049,70408.0,Utah,Utah
49051,77449.0,Wasatch,Utah
49053,56877.0,Washington,Utah
49055,44694.0,Wayne,Utah
49057,64636.0,Weber,Utah
50001,65093.0,Addison,Vermont
50003,53040.0,Bennington,Vermont
50005,49348.0,Caledonia,Vermont
50007,69896.0,Chittenden,Vermont
50009,41045.0,Essex,Vermont
50011,64258.0,Franklin,Vermont
50013,69583.0,Grand Isle,Vermont
50015,60365.0,Lamoille,Vermont
50017,60159.0,Orange,Vermont
50019,47915.0,Orleans,Vermont
50021,54973.0,Rutland,Vermont
50023,62108.0,Washington,Vermont
50025,52659.0,Windham,Vermont
50027,58303.0,Windsor,Vermont
51001,43210.0,Accomack,Virginia
51003,75394.0,Albemarle,Virginia
51005,47794.0,Alleghany,Virginia
51007,58526.0,Amelia,Virginia
51009,49170.0,Amherst,Virginia
51011,56176.0,Appomattox,Virginia
51013,117374.0,Arlington,Virginia
51015,61305.0,Augusta,Virginia
51017,46137.0,Bath,Virginia
51019,61541.0,Bedford,Virginia
51021,50511.0,Bland,Virginia
51023,68410.0,Botetourt,Virginia
51025,41927.0,Brunswick,Virginia
51027,30806.0,Buchanan,Virginia
51029,46261.0,Buckingham,Virginia
51031,50258.0,Campbell,Virginia
51033,64715.0,Caroline,Virginia
51035,43532.0,Carroll,Virginia
51036,59192.0,Charles City,Virginia
51037,39212.0,Charlotte,Virginia
51041,80214.0,Chesterfield,Virginia
51043,77936.0,Clarke,Virginia
51045,55484.0,Craig,Virginia
51047,73116.0,Culpeper,Virginia
51049,46221.0,Cumberland,Virginia
51051,29226.0,Dickenson,Virginia
51053,55880.0,Dinwiddie,Virginia
51057,52681.0,Essex,Virginia
51059,121133.0,Fairfax,Virginia
51061,97469.0,Fauquier,Virginia
51063,49729.0,Floyd,Virginia
51065,74931.0,Fluvanna,Virginia
51067,52639.0,Franklin,Virginia
51069,73250.0,Frederick,Virginia
51071,52478.0,Giles,Virginia
51073,66701.0,Gloucester,Virginia
51075,89741.0,Goochland,Virginia
51077,33969.0,Grayson,Virginia
51079,64979.0,Greene,Virginia
51081,44534.0,Greensville,Virginia
51083,42289.0,Halifax,Virginia
51085,88652.0,Hanover,Virginia
51087,68572.0,Henrico,Virginia
51089,36683.0,Henry,Virginia
51091,46147.0,Highland,Virginia
51093,71376.0,Isle of Wight,Virginia
51095,83048.0,James City,Virginia
51097,54516.0,King and Queen,Virginia
51099,87321.0,King George,Virginia
51101,68720.0,King William,Virginia
51103,50739.0,Lancaster,Virginia
51105,32718.0,Lee,Virginia
51107,136268.0,Loudoun,Virginia
51109,59343.0,Louisa,Virginia
51111,41868.0,Lunenburg,Virginia
51113,54197.0,Madison,Virginia
51115,67009.0,Mathews,Virginia
51117,42025.0,Mecklenburg,Virginia
51119,51917.0,Middlesex,Virginia
51121,54641.0,Montgomery,Virginia
51125,62446.0,Nelson,Virginia
51127,79698.0,New Kent,Virginia
51131,43553.0,Northampton,Virginia
51133,58677.0,Northumberland,Virginia
51135,42869.0,Nottoway,Virginia
51137,68481.0,Orange,Virginia
51139,47951.0,Page,Virginia
51141,40486.0,Patrick,Virginia
51143,45382.0,Pittsylvania,Virginia
51145,83914.0,Powhatan,Virginia
51147,46189.0,Prince Edward,Virginia
51149,67001.0,Prince George,Virginia
51153,103445.0,Prince William,Virginia
51155,52638.0,Pulaski,Virginia
51157,68438.0,Rappahannock,Virginia
51159,49831.0,Richmond,Virginia
51161,65467.0,Roanoke,Virginia
51163,54805.0,Rockbridge,Virginia
51165,59817.0,Rockingham,Virginia
51167,39482.0,Russell,Virginia
51169,39144.0,Scott,Virginia
51171,54921.0,Shenandoah,Virginia
51173,40425.0,Smyth,Virginia
51175,54611.0,Southampton,Virginia
51177,85330.0,Spotsylvania,Virginia
51179,106773.0,Stafford,Virginia
51181,54844.0,Surry,Virginia
51183,45801.0,Sussex,Virginia
51185,40978.0,Tazewell,Virginia
51187,68189.0,Warren,Virginia
51191,46262.0,Washington,Virginia
51193,54268.0,Westmoreland,Virginia
51195,38345.0,Wise,Virginia
51197,48043.0,Wythe,Virginia
51199,90367.0,York,Virginia
51510,96733.0,Alexandria city,Virginia
51520,37904.0,Bristol city,Virginia
51530,34273.0,Buena Vista city,Virginia
51540,58933.0,Charlottesville city,Virginia
51550,75790.0,Chesapeake city,Virginia
51570,53716.0,Colonial Heights city,Virginia
51580,39432.0,Covington city,Virginia
51590,36301.0,Danville city,Virginia
51595,30857.0,Emporia city,Virginia
51600,111574.0,Fairfax city,Virginia
51610,124796.0,Falls Church city,Virginia
51620,40375.0,Franklin city,Virginia
51630,63274.0,Fredericksburg city,Virginia
51640,31938.0,Galax city,Virginia
51650,54550.0,Hampton city,Virginia
51660,43893.0,Harrisonburg city,Virginia
51670,40497.0,Hopewell city,Virginia
51678,36466.0,Lexington city,Virginia
51680,43374.0,Lynchburg city,Virginia
51683,78462.0,Manassas city,Virginia
51685,80667.0,Manassas Park city,Virginia
51690,33224.0,Martinsville city,Virginia
51700,51884.0,Newport News city,Virginia
51710,49146.0,Norfolk city,Virginia
51720,28071.0,Norton city,Virginia
51730,36135.0,Petersburg city,Virginia
51735,96831.0,Poquoson city,Virginia
51740,50224.0,Portsmouth city,Virginia
51750,36743.0,Radford city,Virginia
51760,45117.0,Richmond city,Virginia
51770,43028.0,Roanoke city,Virginia
51775,57185.0,Salem city,Virginia
51790,48049.0,Staunton city,Virginia
51800,70664.0,Suffolk city,Virginia
51810,74186.0,Virginia Beach city,Virginia
51820,45738.0,Waynesboro city,Virginia
51830,56163.0,Williamsburg city,Virginia
51840,53797.0,Winchester city,Virginia
53001,49142.0,Adams,Washington
53003,50423.0,Asotin,Washington
53005,65650.0,Benton,Washington
53007,56135.0,Chelan,Washington
53009,49913.0,Clallam,Washington
53011,71636.0,Clark,Washington
53013,51111.0,Columbia,Washington
53015,51752.0,Cowlitz,Washington
53017,60452.0,Douglas,Washington
53019,41924.0,Ferry,Washington
53021,62002.0,Franklin,Washington
53023,52525.0,Garfield,Washington
53025,54982.0,Grant,Washington
53027,47770.0,Grays Harbor,Washington
53029,64809.0,Island,Washington
53031,54471.0,Jefferson,Washington
53033,89418.0,King,Washington
53035,71610.0,Kitsap,Washington
53037,55193.0,Kittitas,Washington
53039,54056.0,Klickitat,Washington
53041,50216.0,Lewis,Washington
53043,50744.0,Lincoln,Washington
53045,55726.0,Mason,Washington
53047,45808.0,Okanogan,Washington
53049,44846.0,Pacific,Washington
53051,48583.0,Pend Oreille,Washington
53053,67868.0,Pierce,Washington
53055,60711.0,San Juan,Washington
53057,62865.0,Skagit,Washington
53059,58598.0,Skamania,Washington
53061,82751.0,Snohomish,Washington
53063,54852.0,Spokane,Washington
53065,49200.0,Stevens,Washington
53067,69592.0,Thurston,Washington
53069,54085.0,Wahkiakum,Washington
53071,56533.0,Walla Walla,Washington
53073,59285.0,Whatcom,Washington
53075,42163.0,Whitman,Washington
53077,49871.0,Yakima,Washington
54001,39580.0,Barbour,West Virginia
54003,60615.0,Berkeley,West Virginia
54005,38642.0,Boone,West Virginia
54007,42213.0,Braxton,West Virginia
54009,49772.0,Brooke,West Virginia
54011,38321.0,Cabell,West Virginia
54013,37610.0,Calhoun,West Virginia
54015,35875.0,Clay,West Virginia
54017,46449.0,Doddridge,West Virginia
54019,40379.0,Fayette,West Virginia
54021,35810.0,Gilmer,West Virginia
54023,41071.0,Grant,West Virginia
54025,39038.0,Greenbrier,West Virginia
54027,40099.0,Hampshire,West Virginia
54029,45580.0,Hancock,West Virginia
54031,47186.0,Hardy,West Virginia
54033,50433.0,Harrison,West Virginia
54035,44783.0,Jackson,West Virginia
54037,76503.0,Jefferson,West Virginia
54039,45426.0,Kanawha,West Virginia
54041,39423.0,Lewis,West Virginia
54043,37679.0,Lincoln,West Virginia
54045,38123.0,Logan,West Virginia
54047,26547.0,McDowell,West Virginia
54049,48605.0,Marion,West Virginia
54051,43918.0,Marshall,West Virginia
54053,40347.0,Mason,West Virginia
54055,39372.0,Mercer,West Virginia
54057,46354.0,Mineral,West Virginia
54059,31305.0,Mingo,West Virginia
54061,49926.0,Monongalia,West Virginia
54063,36493.0,Monroe,West Virginia
54065,50661.0,Morgan,West Virginia
54067,38468.0,Nicholas,West Virginia
54069,48418.0,Ohio,West Virginia
54071,41210.0,Pendleton,West Virginia
54073,48563.0,Pleasants,West Virginia
54075,39702.0,Pocahontas,West Virginia
54077,48317.0,Preston,West Virginia
54079,59626.0,Putnam,West Virginia
54081,42296.0,Raleigh,West Virginia
54083,41094.0,Randolph,West Virginia
54085,44472.0,Ritchie,West Virginia
54087,34300.0,Roane,West Virginia
54089,36049.0,Summers,West Virginia
54091,47205.0,Taylor,West Virginia
54093,45655.0,Tucker,West Virginia
54095,41108.0,Tyler,West Virginia
