state_abbr,county,fips,votes_dem,votes_gop,total_votes
AL,Autauga,01001,5908,18110,24661
AL,Baldwin,01003,18409,72780,94090
AL,Barbour,01005,4848,5431,10390
AL,Bibb,01007,1874,6733,8748
AL,Blount,01009,2150,22808,25384
AL,Bullock,01011,3530,1139,4701
AL,Butler,01013,3716,4891,8685
AL,Calhoun,01015,13197,32803,47376
AL,Chambers,01017,5763,7803,13778
AL,Cherokee,01019,1524,8809,10503
AL,Chilton,01021,2909,15068,18255
AL,Choctaw,01023,3109,4102,7268
AL,Clarke,01025,5712,7109,12936
AL,Clay,01027,1234,5230,6572
AL,Cleburne,01029,684,5738,6532
AL,Coffee,01031,4194,15825,20513
AL,Colbert,01033,7296,16718,24626
AL,Conecuh,01035,3069,3413,6543
AL,Coosa,01037,1780,3376,5223
AL,Covington,01039,2379,13222,15818
AL,Crenshaw,01041,1663,4511,6252
AL,Cullman,01043,3730,32734,37278
AL,Dale,01045,4408,13798,18617
AL,Dallas,01047,12826,5784,18730
AL,DeKalb,01049,3682,21779,26086
AL,Elmore,01051,8436,27619,36905
AL,Escambia,01053,4698,10282,15213
AL,Etowah,01055,10350,32132,43474
AL,Fayette,01057,1358,6705,8196
AL,Franklin,01059,2197,9466,11955
AL,Geneva,01061,1522,9967,11659
AL,Greene,01063,4006,838,4862
AL,Hale,01065,4772,3172,8010
AL,Henry,01067,2286,5623,8017
AL,Houston,01069,10547,30567,42030
AL,Jackson,01071,3663,16643,20785
AL,Jefferson,01073,151581,130614,290111
AL,Lamar,01075,1035,5819,6931
AL,Lauderdale,01077,9877,27735,38813
AL,Lawrence,01079,3611,10732,14623
AL,Lee,01081,20987,34321,57668
AL,Limestone,01083,9340,28824,39400
AL,Lowndes,01085,4882,1751,6676
AL,Macon,01087,7237,1394,8748
AL,Madison,01089,62435,89199,159473
AL,Marengo,01091,5607,5224,10948
AL,Marion,01093,1432,11273,12912
AL,Marshall,01095,4913,29217,34965
AL,Mobile,01097,68429,91087,163387
AL,Monroe,01099,4310,5771,10185
AL,Montgomery,01101,58669,33928,94572
AL,Morgan,01103,11216,37392,49991
AL,Perry,01105,3823,1403,5255
AL,Pickens,01107,3972,5454,9494
AL,Pike,01109,5039,7681,13025
AL,Randolph,01111,2290,7697,10130
AL,Russell,01113,9577,9210,19136
AL,St. Clair,01115,5550,31579,37937
AL,Shelby,01117,22927,72846,99208
AL,Sumter,01119,4739,1581,6391
AL,Talladega,01121,12108,20596,33218
AL,Tallapoosa,01123,5271,12967,18504
AL,Tuscaloosa,01125,31746,47701,81708
AL,Walker,01127,4486,24208,29243
AL,Washington,01129,2366,6031,8492
AL,Wilcox,01131,4329,1737,6095
AL,Winston,01133,871,9225,10255
AK,Alaska,02013,121,198,369
AK,Alaska,02016,493,260,846
AK,Alaska,02020,32130,39942,81678
AK,Alaska,02050,2178,809,3933
AK,Alaska,02060,99,180,316
AK,Alaska,02068,242,380,701
AK,Alaska,02070,699,426,1313
AK,Alaska,02090,7567,14123,25076
AK,Alaska,02100,374,370,883
AK,Alaska,02105,421,276,841
AK,Alaska,02110,4273,3161,8583
AK,Alaska,02122,4102,11130,17134
AK,Alaska,02130,1295,2354,4237
AK,Alaska,02150,1250,1926,3646
AK,Alaska,02164,138,113,346
AK,Alaska,02170,4533,18783,26278
AK,Alaska,02180,1392,711,2662
AK,Alaska,02185,869,615,1843
AK,Alaska,02188,920,422,1720
AK,Alaska,02195,334,577,1063
AK,Alaska,02198,666,831,1810
AK,Alaska,02220,1261,1146,2759
AK,Alaska,02230,229,129,447
AK,Alaska,02240,396,1541,2142
AK,Alaska,02261,769,1617,2800
AK,Alaska,02270,993,298,1653
AK,Alaska,02275,177,512,760
AK,Alaska,02282,102,86,217
AK,Alaska,02290,1074,541,1868
AZ,Apache,04001,12196,5315,18659
AZ,Cochise,04003,15291,25036,43147
AZ,Coconino,04005,25308,16573,44929
AZ,Gila,04007,6746,13672,21398
AZ,Graham,04009,3301,8025,11939
AZ,Greenlee,04011,1092,1892,3243
AZ,La Paz,04012,1318,3381,4931
AZ,Maricopa,04013,549040,590465,1201934
AZ,Mohave,04015,16485,54656,74189
AZ,Navajo,04017,15362,18165,35409
AZ,Pima,04019,195649,147019,360762
AZ,Pinal,04021,35737,53857,93805
AZ,Santa Cruz,04023,10684,3650,14926
AZ,Yavapai,04025,29705,58862,92780
AZ,Yuma,04027,18336,20586,40759
AR,Arkansas,05001,1939,3825,6167
AR,Ashley,05003,2408,5338,8027
AR,Baxter,05005,4163,14655,19572
AR,Benton,05007,27894,60751,94262
AR,Boone,05009,2925,12225,15912
AR,Bradley,05011,1317,2163,3617
AR,Calhoun,05013,636,1554,2250
AR,Carroll,05015,3334,6773,10656
AR,Chicot,05017,2350,1716,4149
AR,Clark,05019,3606,4398,8365
AR,Clay,05021,1999,3779,5978
AR,Cleburne,05023,2101,9454,11968
AR,Cleveland,05025,723,2460,3299
AR,Columbia,05027,3140,5456,8837
AR,Conway,05029,2655,4844,7837
AR,Craighead,05031,10474,22798,34968
AR,Crawford,05033,4476,16655,22155
AR,Crittenden,05035,8368,6953,15798
AR,Cross,05037,1995,4577,6831
AR,Dallas,05039,1165,1507,2741
AR,Desha,05041,2227,1915,4226
AR,Drew,05043,2364,3967,6552
AR,Faulkner,05045,14525,29170,46364
AR,Franklin,05047,1376,5034,6698
AR,Fulton,05049,1067,3470,4744
AR,Garland,05051,12283,26053,40337
AR,Grant,05053,1407,5160,6855
AR,Greene,05055,3056,10698,14422
AR,Hempstead,05057,2371,4391,6984
AR,Hot Spring,05059,3137,8153,11815
AR,Howard,05061,1350,3155,4634
AR,Independence,05063,2878,9925,13443
AR,Izard,05065,1111,4042,5396
AR,Jackson,05067,1583,3262,5093
AR,Jefferson,05069,15721,9231,25683
AR,Johnson,05071,2421,6072,8997
AR,Lafayette,05073,1028,1750,2835
AR,Lawrence,05075,1263,4064,5629
AR,Lee,05077,1735,1229,3004
AR,Lincoln,05079,1252,2455,3814
AR,Little River,05081,1397,3604,5192
AR,Logan,05083,1712,5737,7839
AR,Lonoke,05085,5638,19902,26766
AR,Madison,05087,1587,4917,6782
AR,Marion,05089,1377,5077,6718
AR,Miller,05091,4273,11293,16015
AR,Mississippi,05093,5621,6988,12995
AR,Monroe,05095,1298,1400,2766
AR,Montgomery,05097,735,2573,3445
AR,Nevada,05099,1156,2001,3233
AR,Newton,05101,699,2875,3731
AR,Ouachita,05103,4320,5347,9881
AR,Perry,05105,1035,2979,4213
AR,Phillips,05107,4292,2443,6894
AR,Pike,05109,684,3150,3956
AR,Poinsett,05111,1878,3149,5283
AR,Polk,05113,1210,6606,8121
AR,Pope,05115,4818,15694,21545
AR,Prairie,05117,812,2503,3404
AR,Pulaski,05119,89377,61182,157728
AR,Randolph,05121,1425,4508,6313
AR,St. Francis,05123,4031,3195,7412
AR,Saline,05125,13247,35852,51971
AR,Scott,05127,507,2378,3017
AR,Searcy,05129,601,2955,3698
AR,Sebastian,05131,12184,28769,43557
AR,Sevier,05133,1075,3281,4517
AR,Sharp,05135,1472,5405,7190
AR,Stone,05137,1189,4081,5527
AR,Union,05139,5667,10201,16338
AR,Van Buren,05141,1547,5382,7111
AR,Washington,05143,32296,40418,78153
AR,White,05145,5157,21038,27451
AR,Woodruff,05147,1117,1344,2550
AR,Yell,05149,1472,4600,6389
CA,Alameda,06001,486351,91189,613195
CA,Alpine,06003,318,211,575
CA,Amador,06005,5904,10239,17186
CA,Butte,06007,38676,42193,87847
CA,Calaveras,06009,7738,13072,22334
CA,Colusa,06011,2659,3551,6594
CA,Contra Costa,06013,286658,105819,415972
CA,Del Norte,06015,3485,5134,9361
CA,El Dorado,06017,35243,47633,89228
CA,Fresno,06019,123660,113949,250264
CA,Glenn,06021,3065,5788,9379
CA,Humboldt,06023,19596,10883,33636
CA,Imperial,06025,28467,11295,41751
CA,Inyo,06027,3155,4248,7996
CA,Kern,06029,86481,119164,217725
CA,Kings,06031,12902,17446,32250
CA,Lake,06033,6240,5752,13045
CA,Lassen,06035,2224,7574,10422
CA,Los Angeles,06037,1893770,620285,2652072
CA,Madera,06039,13283,19221,34263
CA,Marin,06041,86650,17531,109941
CA,Mariposa,06043,3122,5185,8877
CA,Mendocino,06045,6905,3571,11435
CA,Merced,06047,21856,18486,42523
CA,Modoc,06049,798,2413,3359
CA,Mono,06051,2696,2080,5154
CA,Monterey,06053,64733,26378,96676
CA,Napa,06055,26161,11946,40393
CA,Nevada,06057,16199,14686,33258
CA,Orange,06059,556544,472669,1092116
CA,Placer,06061,61969,78977,150532
CA,Plumas,06063,3224,5079,8830
CA,Riverside,06065,339145,309514,683612
CA,Sacramento,06067,273768,163024,467526
CA,San Benito,06069,10050,6471,17572
CA,San Bernardino,06071,312517,253962,598783
CA,San Diego,06073,567243,386807,1011651
CA,San Francisco,06075,312443,34493,365295
CA,San Joaquin,06077,89791,68316,166647
CA,San Luis Obispo,06079,63001,52672,124575
CA,San Mateo,06081,219580,53731,287499
CA,Santa Barbara,06083,100120,53740,164224
CA,Santa Clara,06085,483472,137452,659148
CA,Santa Cruz,06087,85185,20158,113509
CA,Shasta,06089,20471,47587,72554
CA,Sierra,06091,601,1048,1804
CA,Siskiyou,06093,7106,11212,19836
CA,Solano,06095,97159,49595,156067
CA,Sonoma,06097,116027,37421,164060
CA,Stanislaus,06099,73939,72960,156141
CA,Sutter,06101,11831,16780,30429
CA,Tehama,06103,6571,14981,22875
CA,Trinity,06105,1876,2409,4716
CA,Tulare,06107,39099,50488,94571
CA,Tuolumne,06109,8580,13486,23472
CA,Ventura,06111,170489,118764,307881
CA,Yolo,06113,34460,13178,50623
CA,Yuba,06115,7234,12313,21058
CO,Adams,08001,86471,73807,175125
CO,Alamosa,08003,3168,3031,6897
CO,Arapahoe,08005,148365,109638,281658
CO,Archuleta,08007,2489,4234,7290
CO,Baca,08009,278,1716,2107
CO,Bent,08011,581,1166,1892
CO,Boulder,08013,124715,38766,176735
CO,Broomfield,08014,19530,14272,37342
CO,Chaffee,08015,4773,5283,10999
CO,Cheyenne,08017,127,905,1076
CO,Clear Creek,08019,2585,2426,5532
CO,Conejos,08021,1753,1885,3970
CO,Costilla,08023,1109,581,1820
CO,Crowley,08025,336,1069,1511
CO,Custer,08027,797,2059,3064
CO,Delta,08029,4048,11584,16661
CO,Denver,08031,174611,43637,232291
CO,Dolores,08033,227,936,1230
CO,Douglas,08035,67045,100178,182918
CO,Eagle,08037,12652,8153,22611
CO,Elbert,08039,3056,11536,15689
CO,El Paso,08041,105807,176506,313273
CO,Fremont,08043,5275,15066,21880
CO,Garfield,08045,11205,13071,26328
CO,Gilpin,08047,1634,1564,3574
CO,Grand,08049,3319,4467,8513
CO,Gunnison,08051,5068,3250,9299
CO,Hinsdale,08053,197,339,589
CO,Huerfano,08055,1631,1875,3772
CO,Jackson,08057,171,628,862
CO,Jefferson,08059,151885,130233,309529
CO,Kiowa,08061,91,726,853
CO,Kit Carson,08063,526,2894,3613
CO,Lake,08065,1600,1264,3175
CO,La Plata,08067,15300,12471,30722
CO,Larimer,08069,92170,82624,193897
CO,Las Animas,08071,2614,3656,6693
CO,Lincoln,08073,399,1873,2402
CO,Logan,08075,1843,7272,9702
CO,Mesa,08077,20958,48129,74876
CO,Mineral,08079,237,344,652
CO,Moffat,08081,874,5293,6510
CO,Montezuma,08083,3920,7771,12706
CO,Montrose,08085,5438,14303,21070
CO,Morgan,08087,3128,8104,11888
CO,Otero,08089,1719,2988,5038
CO,Ouray,08091,1690,1337,3287
CO,Park,08093,3351,6053,10245
CO,Phillips,08095,436,1791,2332
CO,Pitkin,08097,7239,2522,10387
CO,Prowers,08099,1173,3508,4978
CO,Pueblo,08101,27945,27746,60112
CO,Rio Blanco,08103,433,2782,3436
CO,Rio Grande,08105,1985,3060,5488
CO,Routt,08107,7487,5149,13772
CO,Saguache,08109,1345,1109,2707
CO,San Juan,08111,265,215,506
CO,San Miguel,08113,2960,1030,4311
CO,Sedgwick,08115,267,1015,1364
CO,Summit,08117,9502,5064,16061
CO,Teller,08119,3547,9580,14203
CO,Washington,08121,289,2284,2708
CO,Weld,08123,45869,75882,133790
CO,Yuma,08125,701,3755,4664
CT,Fairfield,09001,238723,155457,410279
CT,Hartford,09003,233789,147912,399219
CT,Litchfield,09005,39836,53376,97434
CT,Middlesex,09007,45306,38847,88402
CT,New Haven,09009,203601,158373,375909
CT,New London,09011,62951,54574,124527
CT,Tolland,09013,38450,33989,77069
CT,Windham,09015,21776,25738,50703
DE,Kent,10001,33347,36989,74253
DE,New Castle,10003,162905,85507,261468
DE,Sussex,10005,39329,62607,105814
DC,District of Columbia,11001,260223,11553,280272
FL,Alachua,12001,75370,46584,127827
FL,Baker,12003,2112,10294,12634
FL,Bay,12005,21689,62010,87151
FL,Bradford,12007,2924,8913,12098
FL,Brevard,12009,119525,181620,314337
FL,Broward,12011,546956,258521,822837
FL,Calhoun,12013,1236,4647,6067
FL,Charlotte,12015,33421,60196,96323
FL,Citrus,12017,22765,54377,79590
FL,Clay,12019,27768,74898,106363
FL,Collier,12021,60941,105297,170505
FL,Columbia,12023,7599,20359,28696
FL,DeSoto,12027,3761,6744,10761
FL,Dixie,12029,1270,5822,7202
FL,Duval,12031,203627,210061,428734
FL,Escambia,12033,57114,88370,151609
FL,Flagler,12035,21985,33804,57413
FL,Franklin,12037,1738,4119,6003
FL,Gadsden,12039,14994,6721,22079
FL,Gilchrist,12041,1457,6740,8418
FL,Glades,12043,1271,2996,4355
FL,Gulf,12045,1715,5320,7279
FL,Hamilton,12047,1899,3439,5451
FL,Hardee,12049,2147,5238,7577
FL,Hendry,12051,4610,6192,11106
FL,Hernando,12053,31818,59029,93878
FL,Highlands,12055,14901,29509,45589
FL,Hillsborough,12057,306422,265928,595072
FL,Holmes,12059,852,7476,8506
FL,Indian River,12061,28997,48564,79897
FL,Jackson,12063,6383,14231,20997
FL,Jefferson,12065,3537,3930,7641
FL,Lafayette,12067,515,2795,3375
FL,Lake,12069,62597,101888,169898
FL,Lee,12071,124725,191141,325797
FL,Leon,12073,91936,53777,151925
FL,Levy,12075,5091,13758,19367
FL,Liberty,12077,651,2542,3295
FL,Madison,12079,3526,4849,8503
FL,Manatee,12081,71066,101681,178521
FL,Marion,12083,61958,107710,174485
FL,Martin,12085,30158,53182,85741
FL,Miami-Dade,12086,623006,333666,978670
FL,Monroe,12087,18949,21885,42434
FL,Nassau,12089,10849,34221,46537
FL,Okaloosa,12091,23711,71788,100657
FL,Okeechobee,12093,3953,9342,13632
FL,Orange,12095,329579,195091,545800
FL,Osceola,12097,85287,50252,139981
FL,Palm Beach,12099,371411,270762,657235
FL,Pasco,12101,89998,141943,240814
FL,Pinellas,12103,233327,238746,491520
FL,Polk,12105,117182,157216,283828
FL,Putnam,12107,9920,21873,32652
FL,St. Johns,12109,43037,88633,136392
FL,St. Lucie,12111,66812,70248,140731
FL,Santa Rosa,12113,18398,65126,87432
FL,Sarasota,12115,97676,124098,228509
FL,Seminole,12117,105611,109265,224377
FL,Sumter,12119,22631,52722,76649
FL,Suwannee,12121,3955,14281,18675
FL,Taylor,12123,2149,6923,9279
FL,Union,12125,1014,4567,5693
FL,Volusia,12127,108793,142763,260304
FL,Wakulla,12129,4348,10507,15344
FL,Walton,12131,6861,25695,33559
FL,Washington,12133,2261,8630,11144
GA,Appling,13001,1434,5492,7003
GA,Atkinson,13003,696,1873,2604
GA,Bacon,13005,607,3356,4010
GA,Baker,13007,650,775,1440
GA,Baldwin,13009,7965,7691,16075
GA,Banks,13011,684,6130,6946
GA,Barrow,13013,6580,21105,28828
GA,Bartow,13015,8204,29879,39263
GA,Ben Hill,13017,2098,3734,5923
GA,Berrien,13019,1041,5408,6563
GA,Bibb,13021,34383,22589,58327
GA,Bleckley,13023,1094,3717,4934
GA,Brantley,13025,619,5561,6285
GA,Brooks,13027,2504,3679,6268
GA,Bryan,13029,4010,10513,15063
GA,Bulloch,13031,8812,14476,24151
GA,Burke,13033,4730,4491,9350
GA,Butts,13035,2566,6717,9477
GA,Calhoun,13037,1178,829,2023
GA,Camden,13039,5914,12287,18825
GA,Candler,13043,1023,2661,3757
GA,Carroll,13045,12422,29983,43744
GA,Catoosa,13047,4769,20860,26510
GA,Charlton,13049,1004,2950,4008
GA,Chatham,13051,58998,43649,106013
GA,Chattahoochee,13053,593,746,1384
GA,Chattooga,13055,1612,6457,8246
GA,Cherokee,13057,25203,80611,110825
GA,Clarke,13059,29514,12691,44221
GA,Clay,13061,697,566,1271
GA,Clayton,13063,75908,11740,89236
GA,Clinch,13065,685,1724,2443
GA,Cobb,13067,159416,152602,326424
GA,Coffee,13069,4090,9575,13896
GA,Colquitt,13071,3460,9892,13592
GA,Columbia,13073,18863,43060,64190
GA,Cook,13075,1752,4175,6038
GA,Coweta,13077,16572,42513,61315
GA,Crawford,13079,1419,3632,5157
GA,Crisp,13081,2835,4539,7500
GA,Dade,13083,965,5047,6238
GA,Dawson,13085,1444,9880,11680
GA,Decatur,13087,4104,6009,10238
GA,DeKalb,13089,239131,47531,295871
GA,Dodge,13091,1836,5021,6995
GA,Dooly,13093,1860,1941,3836
GA,Dougherty,13095,23224,10227,33925
GA,Douglas,13097,30971,24803,57365
GA,Early,13099,2165,2552,4782
GA,Echols,13101,156,1006,1175
GA,Effingham,13103,4851,17865,23395
GA,Elbert,13105,2507,5269,7912
GA,Emanuel,13107,2433,5330,7838
GA,Evans,13109,1130,2404,3602
GA,Fannin,13111,1920,9622,11764
GA,Fayette,13113,23255,35034,60387
GA,Floyd,13115,9127,24045,34250
GA,Forsyth,13117,23427,69801,97314
GA,Franklin,13119,1243,7054,8474
GA,Fulton,13121,281875,110372,407173
GA,Gilmer,13123,1955,10465,12713
GA,Glascock,13125,138,1235,1390
GA,Glynn,13127,11738,21482,34041
GA,Gordon,13129,3176,15171,18850
GA,Grady,13131,3005,6047,9187
GA,Greene,13133,3194,5488,8831
GA,Gwinnett,13135,165063,146463,323931
GA,Habersham,13137,2483,13184,16128
GA,Hall,13139,16153,51681,70133
GA,Hancock,13141,2695,841,3572
GA,Haralson,13143,1474,9579,11317
GA,Harris,13145,4082,11931,16392
GA,Hart,13147,2583,7285,10077
GA,Heard,13149,743,3370,4206
GA,Henry,13151,49902,45641,98037
GA,Houston,13153,22460,35351,59559
GA,Irwin,13155,890,2711,3659
GA,Jackson,13157,4469,21754,27057
GA,Jasper,13159,1544,4353,6016
GA,Jeff Davis,13161,901,4102,5089
GA,Jefferson,13163,3809,3057,6934
GA,Jenkins,13165,1108,1892,3034
GA,Johnson,13167,1136,2519,3682
GA,Jones,13169,3960,8304,12524
GA,Lamar,13171,2267,5183,7575
GA,Lanier,13173,805,1984,2861
GA,Laurens,13175,6737,12401,19448
GA,Lee,13177,3166,10641,14106
GA,Liberty,13179,9531,6125,16082
GA,Lincoln,13181,1271,2759,4100
GA,Long,13183,1356,2623,4109
GA,Lowndes,13185,14614,21308,36813
GA,Lumpkin,13187,2216,9613,12324
GA,McDuffie,13189,3699,5432,9268
GA,McIntosh,13191,2298,3482,5893
GA,Macon,13193,2705,1540,4287
GA,Madison,13195,2423,9195,11945
GA,Marion,13197,1213,1921,3183
GA,Meriwether,13199,3800,5216,9181
GA,Miller,13201,622,1888,2540
GA,Mitchell,13205,3492,4272,7857
GA,Monroe,13207,3570,8821,12675
GA,Montgomery,13209,847,2668,3560
GA,Morgan,13211,2658,6559,9435
GA,Murray,13213,1799,10340,12422
GA,Muscogee,13215,39602,26901,68320
GA,Newton,13217,21936,20907,43787
GA,Oconee,13219,5253,12885,19030
GA,Oglethorpe,13221,1829,4622,6650
GA,Paulding,13223,18004,44646,64601
GA,Peach,13225,5083,5405,10699
GA,Pickens,13227,1977,11651,13982
GA,Pierce,13229,903,6301,7297
GA,Pike,13231,1239,7273,8675
GA,Polk,13233,2863,11006,14158
GA,Pulaski,13235,1104,2436,3598
GA,Putnam,13237,2745,6516,9431
GA,Quitman,13239,461,575,1044
GA,Rabun,13241,1443,6287,7949
GA,Randolph,13243,1597,1270,2895
GA,Richmond,13245,48707,24441,74952
GA,Rockdale,13247,23206,13463,37589
GA,Schley,13249,401,1472,1909
GA,Screven,13251,2300,3305,5699
GA,Seminole,13253,1186,2343,3577
GA,Spalding,13255,9347,15636,25940
GA,Stephens,13257,1835,7682,9760
GA,Stewart,13259,1220,805,2053
GA,Sumter,13261,5520,5275,10973
GA,Talbot,13263,2001,1196,3243
GA,Taliaferro,13265,545,349,897
GA,Tattnall,13267,1678,5092,6879
GA,Taylor,13269,1295,2062,3402
GA,Telfair,13271,1313,2449,3794
GA,Terrell,13273,2267,1872,4179
GA,Thomas,13275,7138,11225,18730
GA,Tift,13277,3892,8680,12796
GA,Toombs,13279,2338,6612,9108
GA,Towns,13281,1206,5377,6726
GA,Treutlen,13283,860,1808,2700
GA,Troup,13285,9597,15643,25793
GA,Turner,13287,1243,2094,3390
GA,Twiggs,13289,1970,2034,4053
GA,Union,13291,1962,9849,12039
GA,Upson,13293,3471,7288,10924
GA,Walker,13295,4213,18938,23939
GA,Walton,13297,8279,31093,40425
GA,Ware,13299,3436,8508,12150
GA,Warren,13301,1313,991,2332
GA,Washington,13303,4187,4138,8422
GA,Wayne,13305,2039,8147,10376
GA,Webster,13307,471,630,1114
GA,Wheeler,13309,646,1421,2102
GA,White,13311,1672,9751,11771
GA,Whitfield,13313,7925,21514,30362
GA,Wilcox,13315,852,2096,2973
GA,Wilkes,13317,1844,2569,4470
GA,Wilkinson,13319,1893,2332,4276
GA,Worth,13321,2015,6144,8266
HI,Hawaii,15001,41258,17500,64865
HI,Honolulu,15003,175634,90296,285683
HI,Kauai,15007,16456,7574,26335
HI,Maui,15009,33479,13445,51942
ID,Ada,16001,75676,93748,195587
ID,Adams,16003,415,1556,2183
ID,Bannock,16005,10342,17180,33405
ID,Bear Lake,16007,255,2203,2928
ID,Benewah,16009,780,3101,4192
ID,Bingham,16011,2924,10907,16625
ID,Blaine,16013,6416,3340,10723
ID,Boise,16015,777,2673,3812
ID,Bonner,16017,5140,10220,16815
ID,Bonneville,16019,8930,26699,44212
ID,Boundary,16021,933,3789,5150
ID,Butte,16023,160,914,1230
ID,Camas,16025,110,410,599
ID,Canyon,16027,16683,46755,72007
ID,Caribou,16029,271,2275,3035
ID,Cassia,16031,1036,5949,8178
ID,Clark,16033,44,203,283
ID,Clearwater,16035,704,2852,3801
ID,Custer,16037,427,1777,2413
ID,Elmore,16039,1814,5816,8519
ID,Franklin,16041,385,3901,5499
ID,Fremont,16043,651,4091,5714
ID,Gem,16045,1229,5980,7952
ID,Gooding,16047,930,3743,5191
ID,Idaho,16049,1196,6441,8223
ID,Jefferson,16051,976,8436,11471
ID,Jerome,16053,2117,7347,10667
ID,Kootenai,16055,16264,44449,66286
ID,Latah,16057,8093,7255,18146
ID,Lemhi,16059,733,3011,4068
ID,Lewis,16061,270,1202,1590
ID,Lincoln,16063,360,1184,1748
ID,Madison,16065,1201,8941,15687
ID,Minidoka,16067,1167,4887,6870
ID,Nez Perce,16069,4828,10699,17195
ID,Oneida,16071,184,1531,2068
ID,Owyhee,16073,591,3052,3920
ID,Payette,16075,892,4306,5703
ID,Power,16077,699,1666,2758
ID,Shoshone,16079,1384,3297,5120
ID,Teton,16081,2157,2161,4966
ID,Twin Falls,16083,6844,21063,31893
ID,Valley,16085,1913,2906,5349
ID,Washington,16087,776,3283,4454
IL,Adams,17001,7633,22732,31770
IL,Alexander,17003,1262,1496,2820
IL,Bond,17005,2066,4884,7462
IL,Boone,17007,8952,12261,22604
IL,Brown,17009,475,1776,2336
IL,Bureau,17011,6010,9264,16303
IL,Calhoun,17013,739,1719,2556
IL,Carroll,17015,2437,4428,7354
IL,Cass,17017,1617,3216,5054
IL,Champaign,17019,49694,33235,89196
IL,Christian,17021,3982,10522,15310
IL,Clark,17023,1873,5620,7819
IL,Clay,17025,1014,5009,6278
IL,Clinton,17027,3939,12394,17268
IL,Coles,17029,7285,12985,21580
IL,Cook,17031,1528582,440213,2055215
IL,Crawford,17033,1969,6146,8507
IL,Cumberland,17035,1028,4200,5513
IL,DeKalb,17037,20348,19051,42605
IL,De Witt,17039,1907,5072,7469
IL,Douglas,17041,1946,5695,8089
IL,DuPage,17043,222499,164355,412929
IL,Edgar,17045,1778,5634,7783
IL,Edwards,17047,432,2777,3312
IL,Effingham,17049,3071,13613,17428
IL,Fayette,17051,1814,7363,9515
IL,Ford,17053,1410,4474,6289
IL,Franklin,17055,4711,13101,18533
IL,Fulton,17057,6118,8482,15609
IL,Gallatin,17059,656,1942,2691
IL,Greene,17061,1202,4139,5542
IL,Grundy,17063,8021,13417,22891
IL,Hamilton,17065,800,3205,4143
IL,Hancock,17067,1744,5713,7818
IL,Hardin,17069,419,1650,2133
IL,Henderson,17071,1151,2153,3480
IL,Henry,17073,8835,13962,24232
IL,Iroquois,17075,2496,9728,12923
IL,Jackson,17077,11619,10889,24509
IL,Jasper,17079,924,3973,5104
IL,Jefferson,17081,4408,11681,16818
IL,Jersey,17083,2673,7737,10909
IL,Jo Daviess,17085,4452,6113,11177
IL,Johnson,17087,1135,4644,6017
IL,Kane,17089,99389,82087,193500
IL,Kankakee,17091,18908,25081,46556
IL,Kendall,17093,23392,24152,50815
IL,Knox,17095,9939,10658,21964
IL,Lake,17097,168186,108608,293574
IL,LaSalle,17099,19277,26269,48447
IL,Lawrence,17101,1288,4517,6039
IL,Lee,17103,5499,8597,15215
IL,Livingston,17105,4005,10197,15096
IL,Logan,17107,3301,8167,12130
IL,McDonough,17109,5278,6789,12910
IL,McHenry,17111,59827,71117,140145
IL,McLean,17113,35918,37081,78995
IL,Macon,17115,18211,26782,47283
IL,Macoupin,17117,6532,14194,21881
IL,Madison,17119,50336,70295,127902
IL,Marion,17121,4231,11677,16600
IL,Marshall,17123,1784,3776,5903
IL,Mason,17125,2008,4051,6433
IL,Massac,17127,1555,4844,6633
IL,Menard,17129,1808,4230,6423
IL,Mercer,17131,3061,4800,8417
IL,Monroe,17133,5522,12614,19074
IL,Montgomery,17135,3490,8616,12829
IL,Morgan,17137,4693,9060,14607
IL,Moultrie,17139,1476,4453,6209
IL,Ogle,17141,8025,14344,23798
IL,Peoria,17143,37436,35299,77465
IL,Perry,17145,2433,6816,9706
IL,Piatt,17147,2633,5623,8899
IL,Pike,17149,1412,5749,7458
IL,Pope,17151,374,1678,2132
IL,Pulaski,17153,817,1583,2473
IL,Putnam,17155,1143,1762,3076
IL,Randolph,17157,3421,9992,14032
IL,Richland,17159,1579,5736,7630
IL,Rock Island,17161,32258,26969,62971
IL,St. Clair,17163,60180,53479,119201
IL,Saline,17165,2551,8248,11234
IL,Sangamon,17167,40731,49823,96472
IL,Schuyler,17169,1074,2523,3792
IL,Scott,17171,528,1965,2583
IL,Shelby,17173,2279,8209,10912
IL,Stark,17175,748,1777,2707
IL,Stephenson,17177,7531,10845,19525
IL,Tazewell,17179,20568,38620,63347
IL,Union,17181,2389,5780,8514
IL,Vermilion,17183,9876,18582,29799
IL,Wabash,17185,1146,4039,5402
IL,Warren,17187,2983,4267,7700
IL,Washington,17189,1446,5566,7376
IL,Wayne,17191,1048,6963,8256
IL,White,17193,1412,5639,7289
IL,Whiteside,17195,11005,12597,25210
IL,Will,17197,146230,129726,291010
IL,Williamson,17199,8539,21503,31422
IL,Winnebago,17201,52595,53922,113027
IL,Woodford,17203,5068,13180,19389
IN,Adams,18001,2802,9642,13039
IN,Allen,18003,55222,83801,145787
IN,Bartholomew,18005,9841,20637,32389
IN,Benton,18007,860,2579,3654
IN,Blackford,18009,1243,3349,4822
IN,Boone,18011,10181,19654,32061
IN,Brown,18013,2518,5015,7908
IN,Carroll,18015,1891,6273,8609
IN,Cass,18017,3758,9697,14135
